EPIC,RA,Dec,Data Availability,KepMag,HIP,TYC,UCAC,2MASS,SDSS,Object type,Kepflag,pmra,e_pmra,pmdec,e_pmdec,plx,e_plx,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,Teff,logg,[Fe/H],Radius,mass,rho,Distance,E(B-V),Ang Sep (')
202004628,11 54 07.955,+09 53 34.64,0,7.711,58035,864-305-1,500-057863,11540796+0953346,,STAR,BV,-40.26,1.05,-61.77,0.6,1.14,0.94,8.927,0.021,7.892,0.013,,,,,,,,,,,6.1,0.023,5.599,0.038,5.43,0.016,,,,,,,,,969.8
212637064,13 28 28.469,-09 44 36.77,0,7.999,65735,5545-682-1,402-054923,13282847-0944367,,STAR,BV,-9.87,0.66,20.53,0.45,2.66,0.66,9.362,0.025,8.211,0.013,,,,,,,,,,,6.192,0.023,5.535,0.038,5.388,0.024,,,,,,,,,975.572
202009375,11 54 22.750,+10 02 56.67,0,7.892,58049,867-940-1,501-056185,11542275+1002565,,STAR,BV,-35.74,0.8,3.52,0.61,6.89,0.76,8.365,0.018,7.935,0.013,,,,,,,,,,,7.182,0.035,6.995,0.036,6.97,0.044,,,,,,,,,975.995
212775557,13 31 57.883,-06 15 20.94,0,4.375,66006,4972-1456-1,419-057015,,,STAR,BV,-103.94,0.18,-43.87,0.1,8.16,0.19,6.296,0.015,4.703,0.009,,,,,,,,,,,,,,,,,,,,,,,,,977.903
201650979,11 27 56.175,+02 49 53.52,0,7.397,,267-1194-1,465-046948,11275617+0249535,,STAR,BV,-89.6,1.5,16.8,1.4,,,7.798,0.016,7.421,0.012,,,,,,,,,,,6.671,0.023,6.59,0.049,6.479,0.024,,,,,,,,,977.93
201708336,11 29 35.802,+03 46 47.73,0,7.277,56073,267-888-1,469-044950,11293580+0346477,,STAR,BV,-58.11,0.77,11.5,0.59,4.75,0.71,8.49,0.019,7.457,0.012,,,,,,,,,,,5.697,0.018,5.156,0.02,5.034,0.021,,,,,,,,,981.168
201132810,11 21 46.880,-05 43 06.61,0,7.67,55482,4929-551-1,422-054021,11214689-0543065,,STAR,BV,-42.14,0.55,-11.61,0.52,5.5,0.66,8.486,0.018,7.808,0.013,,,,,,,,,,,6.544,0.021,6.224,0.036,6.094,0.021,,,,,,,,,981.686
201188767,11 21 16.318,-04 21 58.31,0,7.688,55443,4926-1230-1,429-052850,11211631-0421583,,STAR,BV,-33.59,0.79,6.95,0.45,5.31,0.65,7.856,0.016,7.648,0.013,,,,,,,,,,,7.18,0.024,7.123,0.051,7.052,0.029,,,,,,,,,985.212
212347432,13 12 03.545,-16 11 54.97,0,4.973,64407,6113-1726-1,370-064602,,,STAR,BV,97.32,0.24,-287.65,0.14,29.49,0.29,5.496,0.014,5.03,0.009,,,,,,,,,,,,,,,,,,,,,,,,,985.85
201474092,11 23 17.951,+00 07 55.38,0,6.804,55595,264-1158-1,451-051790,,,STAR,gri,-39.18,0.53,-8.17,0.37,5.17,0.48,7.504,0.018,6.029,0.01,,,8.309,0.09,7.366,0.04,6.159,0.04,,,,,,,,,,,,,,,,,988.514
201661854,11 26 46.277,+03 00 22.76,0,7.198,55848,267-1200-1,466-046386,11264627+0300229,,STAR,BV,-730.81,1.59,188.97,1.6,55.69,1.46,8.435,0.02,7.383,0.013,,,,,,,,,,,5.852,0.018,5.403,0.031,5.256,0.017,,,,,,,,,998.174
201662236,11 26 45.322,+03 00 47.16,0,6.273,55846,267-1191-1,466-046383,11264531+0300475,,STAR,BV,-725.74,0.85,180.67,0.87,56.35,0.75,7.278,0.016,6.462,0.01,,,,,,,,,,,5.165,0.023,4.937,0.065,4.747,0.015,,,,,,,,,998.561
201558032,11 24 02.327,+01 24 27.95,0,5.23,55650,264-1157-1,458-050469,,,STAR,BV,-15.96,0.29,0.26,0.25,9.22,0.29,6.326,0.015,5.386,0.009,,,,,,,,,,,,,,,,,,,,,,,,,1000.216
201872913,11 35 56.362,+06 46 05.54,0,7.974,56574,277-689-1,484-051347,11355635+0646055,,STAR,BV,-33.31,0.9,3.89,0.8,3.7,0.85,9.218,0.023,8.161,0.014,,,,,,,,,,,6.371,0.023,5.859,0.038,5.701,0.027,,,,,,,,,1003.376
201031706,11 22 28.726,-08 50 33.50,0,7.693,55531,5508-804-1,406-053872,11222871-0850334,,STAR,gri,-37.87,0.49,4.87,0.39,8.26,0.54,7.034,0.015,6.902,0.011,,,8.617,0.15,7.903,0.07,7.296,0.17,,,6.692,0.023,6.653,0.051,6.596,0.023,,,,,,,,,1005.528
201679641,11 25 39.450,+03 18 04.09,0,6.783,55769,267-1166-1,467-045323,11253944+0318041,,STAR,BV,-34.71,0.41,-43.6,0.54,11.7,0.42,6.915,0.015,6.733,0.01,,,,,,,,,,,6.303,0.018,6.236,0.026,6.193,0.021,,,,,,,,,1020.793
212501232,13 26 43.169,-12 42 27.59,0,4.955,65581,5550-1597-1,387-060475,,,STAR,BV,-129.31,0.33,-20.83,0.16,7.41,0.28,6.762,0.015,5.26,0.009,,,,,,,,,,,,,,,,,,,,,,,,,1025.648
212804808,13 35 31.296,-05 23 46.29,0,5.547,66320,4972-1455-1,424-058265,,,STAR,BV,16.08,0.32,82.4,0.26,10.29,0.36,6.661,0.015,5.706,0.009,,,,,,,,,,,,,,,,,,,,,,,,,1025.85
201159544,11 18 22.012,-05 04 02.29,0,7.859,55210,4928-281-1,425-055148,11182197-0504023,,STAR,gri,796.04,0.78,-151.07,0.47,46.36,0.64,8.022,0.017,7.273,0.011,,,9.248,0.05,8.237,0.02,7.264,0.01,,,5.914,0.019,5.575,0.029,5.457,0.029,,,,,,,,,1029.855
201937165,11 38 27.607,+08 08 03.47,0,5.018,56779,857-983-1,491-056818,,,STAR,BV,-3.89,0.32,5.3,0.29,6.56,0.36,6.784,0.015,5.314,0.009,,,,,,,,,,,,,,,,,,,,,,,,,1030.744
201712977,11 25 50.054,+03 51 36.41,0,6.347,55791,267-1190-1,470-045441,11255005+0351363,,STAR,BV,-84.17,0.47,-33.61,0.54,17.88,0.46,6.687,0.015,6.354,0.01,,,,,,,,,,,5.679,0.021,5.549,0.033,5.515,0.018,,,,,,,,,1033.254
201483601,11 20 15.811,+00 16 26.84,0,7.92,55369,264-609-1,452-049891,11201581+0016268,,STAR,gri,26.81,0.75,-2.06,0.49,3.36,0.68,8.637,0.02,7.676,0.013,,,9.115,0.6,8.306,0.56,7.407,0.38,,,6.007,0.023,5.539,0.034,5.387,0.023,,,,,,,,,1034.721
212618733,13 32 58.074,-10 09 54.01,0,5.051,66098,5548-1546-1,400-055702,,,STAR,BV,-31.91,0.34,-38.93,0.18,13.87,0.3,6.189,0.015,5.215,0.009,,,,,,,,,,,,,,,,,,,,,,,,,1046.591
201220652,11 16 39.700,-03 39 05.78,0,4.492,55084,4925-1610-1,432-053613,,,STAR,BV,-110.37,0.3,-37.16,0.19,17.71,0.25,4.654,0.014,4.45,0.009,,,,,,,,,,,,,,,,,,,,,,,,,1054.673
201205847,11 16 36.455,-03 58 00.42,0,6.823,55081,4925-1611-1,431-054630,11163644-0358004,,STAR,BV,24.25,0.61,-10.61,0.42,11.19,0.57,6.92,0.015,6.764,0.01,,,,,,,,,,,6.436,0.027,6.464,0.061,6.365,0.027,,,,,,,,,1055.05
201513047,11 19 15.549,+00 43 24.01,0,7.715,55277,263-947-1,454-049813,11191554+0043240,,STAR,gri,-60.92,0.61,-3.04,0.44,2.79,0.58,8.429,0.018,7.366,0.011,,,9.001,0.48,8.04,0.4,7.164,0.32,,,5.635,0.026,5.146,0.038,4.981,0.02,,,,,,,,,1056.327
212867877,13 37 46.956,-03 14 09.65,0,6.445,66482,4969-248-1,434-058469,,,STAR,BV,4.96,0.41,-24.72,0.28,5.23,0.45,7.915,0.016,6.679,0.01,,,,,,,,,,,,,,,,,,,,,,,,,1058.9
201080922,11 16 58.177,-07 08 04.87,0,7.399,55106,4928-1698-1,415-053984,11165818-0708047,,STAR,gri,-7.58,0.36,9.62,0.4,7.72,0.4,6.339,0.014,6.118,0.01,,,8.796,0.03,7.76,0.04,6.8,0.01,,,5.779,0.021,5.729,0.026,5.689,0.026,,,,,,,,,1063.518
201968785,11 38 09.832,+08 53 01.64,0,5.98,56756,857-982-1,495-056703,,,STAR,BV,-56.09,0.42,5.11,0.34,8.67,0.49,7.27,0.016,6.176,0.01,,,,,,,,,,,,,,,,,,,,,,,,,1065.842
201574294,11 18 54.959,+01 39 01.42,0,6.753,55249,263-1172-1,459-048459,,,STAR,gri,-38.37,0.36,-56.07,0.25,11.08,0.36,6.937,0.015,5.904,0.01,,,8.253,0.04,7.266,0.03,6.11,0.05,,,,,,,,,,,,,,,,,1077.629
202044089,11 51 24.720,+11 48 18.57,0,6.999,57821,867-523-1,510-053645,11512471+1148187,,STAR,BV,-221.95,0.82,1.77,0.56,18.98,0.77,7.518,0.015,7.055,0.01,,,,,,,,,,,6.053,0.019,5.824,0.026,5.746,0.024,,,,,,,,,1089.064
202026366,11 43 59.828,+10 41 09.23,0,7.757,57219,860-364-1,504-053519,,,STAR,BV,-1.82,1.25,-0.07,0.83,0.69,1.1,9.707,0.035,8.092,0.014,,,,,,,,,,,,,,,,,,,,,,,,,1092.667
201717452,11 21 29.266,+03 56 14.85,0,7.938,55460,267-569-1,470-045344,,,STAR,gri,-9.98,0.91,6.18,0.78,0.99,0.9,9.858,0.043,8.196,0.015,,,9.485,0.03,8.698,0.04,7.275,0.13,,,,,,,,,,,,,,,,,1093.579
212556484,13 34 17.849,-11 32 14.53,0,7.076,66216,5548-1547-1,393-057461,13341783-1132144,,STAR,BV,-68.48,0.63,-56.78,0.29,16.49,0.54,7.572,0.015,7.126,0.011,,,,,,,,,,,6.277,0.024,6.124,0.031,5.989,0.024,,,,,,,,,1094.656
201820371,11 25 11.223,+05 44 22.06,0,7.868,55733,270-700-1,479-049772,,,STAR,gri,-22.71,0.62,-13.73,0.57,2.69,0.64,8.851,0.021,7.388,0.012,,,9.315,0.03,8.435,0.04,7.247,0.17,,,,,,,,,,,,,,,,,1097.291
201030340,11 16 02.380,-08 54 00.16,0,7.475,55040,5508-1186-1,406-053675,11160237-0854002,,STAR,BV,-38.78,0.63,1.17,0.71,4.14,0.71,8.6,0.019,7.636,0.012,,,,,,,,,,,6.013,0.021,5.58,0.02,5.404,0.018,,,,,,,,,1098.609
201597817,11 17 17.400,+02 00 38.00,0,4.86,55137,263-1171-1,461-049343,,,STAR,BV,55.24,0.22,-142.61,0.19,9.82,0.26,6.67,0.015,5.165,0.009,,,,,,,,,,,,,,,,,,,,,,,,,1107.666
201044375,11 14 12.848,-08 19 40.15,0,7.415,54877,5508-498-1,409-052381,,,STAR,gri,1.23,0.55,0.57,0.47,1.61,0.54,8.717,0.022,7.155,0.011,,,9.451,0.02,8.046,0.05,6.542,0.02,,,,,,,,,,,,,,,,,1117.08
202050948,11 50 55.342,+12 16 44.52,0,6.385,57779,867-1011-1,512-051063,11505536+1216445,,STAR,BV,-136.07,0.41,26.09,0.33,19.38,0.4,6.634,0.014,6.367,0.01,,,,,,,,,,,5.802,0.024,5.75,0.02,5.712,0.024,,,,,,,,,1117.332
201460386,11 13 45.553,-00 04 10.22,0,5.534,54849,4922-1217-1,450-051066,11134554-0004104,,STAR,BV,-45.72,0.32,1.34,0.23,6.18,0.29,5.374,0.014,5.404,0.009,,,,,,,,,,,5.374,0.019,5.391,0.053,5.333,0.018,,,,,,,,,1124.785
201772875,11 20 59.033,+04 52 49.85,0,7.112,55423,267-198-1,475-048273,11205903+0452497,,STAR,BV,-47.85,0.47,-25.84,0.51,10.94,0.6,7.583,0.015,7.155,0.011,,,9.658,0.03,,,,,,,6.344,0.026,6.189,0.051,6.103,0.02,,,,,,,,,1125.904
201523637,11 14 20.144,+00 53 12.25,0,7.917,54889,263-1028-1,455-051220,,,STAR,BV,-24,1.57,-7.87,1.12,-0.35,1.5,9.8,0.039,8.238,0.016,,,,,,,,,,,,,,,,,,,,,,,,,1130.103
201384997,11 12 16.336,-01 11 13.91,0,7.974,54728,4922-377-1,445-053107,11121633-0111137,,STAR,BV,82.87,1.05,-161.5,0.72,20.27,0.91,8.814,0.021,8.118,0.015,,,,,,,,,,,6.969,0.026,6.7,0.059,6.615,0.027,,,,,,,,,1134.251
212275262,13 18 24.313,-18 18 40.30,0,4.577,64924,6116-1517-1,359-064461,,,STAR,BV,-1070.36,0.22,-1063.69,0.13,116.89,0.22,5.445,0.014,4.729,0.009,,,,,,,,,,,,,,,,,,,,,,,,,1140.517
212838470,13 43 30.352,-04 16 28.16,0,6.81,66966,4970-870-1,429-056603,,,STAR,BV,-32.54,0.66,-24.34,0.44,3.15,0.63,8.363,0.018,7.061,0.011,,,,,,,,,,,,,,,,,,,,,,,,,1142.9
212681727,13 41 36.775,-08 42 10.74,0,4.702,66803,5546-1582-1,407-057023,,,STAR,BV,-91.8,0.27,40.22,0.15,6.4,0.27,6.63,0.016,5.032,0.009,,,,,,,,,,,,,,,,,,,,,,,,,1145.073
201863820,11 23 15.151,+06 35 08.93,0,6.701,55589,270-337-1,483-052514,11231514+0635089,,STAR,BV,-8.73,0.7,-14.18,0.54,4.98,0.64,7.792,0.017,6.914,0.011,,,,,,,,,,,5.33,0.03,4.94,0.029,4.774,0.018,,,,,,,,,1148.952
201835755,11 21 08.194,+06 01 45.57,0,4.18,55434,270-1148-1,481-050538,,,STAR,BV,-92.97,0.22,-11.48,0.21,14.82,0.24,3.984,0.014,4.04,0.009,,,,,,,,,,,,,,,,,,,,,,,,,1157.916
201096641,11 10 18.392,-06 41 19.59,0,7.811,54589,4928-1213-1,417-053112,11101839-0641195,,STAR,BV,-41.56,0.73,-12.03,0.77,3.44,0.89,9.175,0.023,8.023,0.014,,,,,,,,,,,6.059,0.024,5.567,0.04,5.369,0.021,,,,,,,,,1158.028
212293299,13 23 01.113,-17 44 06.99,0,5.184,65301,6124-836-1,362-064131,,,STAR,BV,-49.71,0.32,-29.39,0.2,10.66,0.27,6.349,0.015,5.354,0.009,,,,,,,,,,,,,,,,,,,,,,,,,1162.252
201072228,11 10 13.344,-07 23 21.84,0,6.703,54582,4928-1699-1,414-052487,11101335-0723217,,STAR,BV,-241,0.4,-170.9,0.41,31.09,0.46,7.423,0.016,6.814,0.011,,,,,,,,,,,5.65,0.021,5.36,0.031,5.271,0.018,,,,,,,,,1165.068
201866291,11 21 26.791,+06 38 05.85,0,6.622,55455,270-555-1,484-051069,11212679+0638058,,STAR,BV,-290.68,0.43,-0.4,0.49,21.47,0.47,7.224,0.015,6.701,0.01,,,,,,,,,,,5.698,0.027,5.454,0.031,5.378,0.023,,,,,,,,,1173.145
201375377,11 09 13.659,-01 19 59.74,0,6.853,54515,4921-1206-1,444-052887,11091366-0119596,,STAR,BV,-64.9,0.61,-5.14,0.44,12.56,0.48,6.973,0.015,6.8,0.011,,,,,,,,,,,6.51,0.023,6.464,0.04,6.422,0.021,,,,,,,,,1178.078
202030599,11 35 43.418,+10 54 40.60,0,6.635,56553,860-68-1,505-054105,11354341+1054405,,STAR,BV,32.37,0.45,-21.02,0.33,9.35,0.39,6.698,0.015,6.566,0.01,,,,,,,,,,,6.221,0.021,6.161,0.042,6.121,0.021,,,,,,,,,1179.874
212380757,13 32 51.643,-15 21 46.85,0,5.295,66091,6121-959-1,374-065589,,,STAR,BV,-76.31,0.32,-0.49,0.17,6.34,0.3,6.76,0.015,5.528,0.009,,,,,,,,,,,,,,,,,,,,,,,,,1184.9
201959651,11 26 18.035,+08 39 34.37,0,6.46,55816,856-1255-1,494-056060,,,STAR,BV,0.89,0.9,-18.58,0.8,3.78,0.73,8.14,0.017,6.738,0.01,,,,,,,,,,,,,,,,,,,,,,,,,1186.1
202051017,11 42 03.963,+12 17 05.68,0,7.01,57080,860-409-1,512-050868,11420395+1217060,,STAR,BV,12.83,0.66,-126.51,0.45,21.37,0.51,7.563,0.015,7.075,0.011,,,,,,,,,,,6.056,0.019,5.838,0.024,5.767,0.015,,,,,,,,,1187.039
201336838,11 08 16.943,-01 54 11.21,0,6.477,54432,4921-1031-1,441-053307,,,STAR,BV,3.5,0.74,-9.68,0.54,6.04,0.61,7.664,0.017,6.652,0.011,,,,,,,,,,,,,,,,,,,,,,,,,1187.705
212263315,13 21 46.307,-18 44 31.64,0,7.021,65203,6124-817-1,357-065178,13214631-1844315,,STAR,BV,-46.74,0.65,-14.3,0.36,7.71,0.55,7.339,0.015,7.022,0.01,,,,,,,,,,,6.478,0.019,6.417,0.034,6.349,0.023,,,,,,,,,1192.19
201887468,11 21 02.514,+07 03 51.99,0,7.972,55427,270-206-1,486-053454,11210250+0703519,,STAR,BV,20.09,0.99,-57.5,0.84,8.73,1,8.667,0.018,8.076,0.012,,,,,,,,,,,7.029,0.019,6.766,0.027,6.71,0.021,,,,,,,,,1192.241
202035090,11 35 31.911,+11 11 18.97,0,6.429,56535,860-537-1,506-053184,,,STAR,BV,57.66,0.48,-30.79,0.33,7.19,0.43,7.677,0.017,6.616,0.01,,,,,,,,,,,,,,,,,,,,,,,,,1194.279
201407809,11 08 23.581,-00 50 26.64,0,7.153,54445,4921-969-1,446-053012,,,STAR,BV,-38.93,0.7,-8.43,0.58,1.87,0.73,8.992,0.022,7.464,0.012,,,,,,,,,,,,,,,,,,,,,,,,,1195.019
