MJD-57216.958185,Flux
53.066070,1188.328760
53.086503,1188.770931
53.106937,1188.121246
53.127371,1189.507724
53.147804,1188.726891
53.168238,1187.841391
53.188671,1206.950081
53.209105,1185.603718
53.229539,1185.781176
53.249972,1184.068410
53.270406,1183.352767
53.290839,1183.160767
53.311273,1183.215019
53.331707,1181.710678
53.352140,1183.430251
53.372574,1181.247487
53.393007,1188.534338
53.413441,1185.652051
53.433875,1188.159295
53.454308,1185.367613
53.474742,1184.531489
53.495176,1184.797187
53.515609,1183.723324
53.536043,1183.009911
53.556476,nan
53.576910,1181.476651
53.597343,1179.922049
53.617777,1178.079370
53.638211,1195.101029
53.658644,1196.482271
53.679078,1195.996191
53.699511,1195.911423
53.719945,1194.166711
53.740379,1193.377996
53.760812,1190.043370
53.781246,1189.283673
53.801680,1188.744859
53.822113,1189.348526
53.842547,1187.931300
53.862980,nan
53.883414,1187.119059
53.903848,1185.026764
53.924281,1184.615693
53.944715,1184.124868
53.965148,1184.037049
53.985582,1183.715353
54.006016,1181.635152
54.026449,nan
54.046883,1176.697733
54.067316,nan
54.087750,1174.969767
54.108184,1174.833438
54.128617,1186.253472
54.149051,1188.396321
54.169484,1187.420025
54.189918,1186.457240
54.210352,1184.704589
54.230785,1182.786737
54.251219,1182.860382
54.271652,1183.679617
54.292086,1183.975597
54.312520,1180.811486
54.332953,1178.794828
54.353387,1177.220093
54.373821,1192.685105
54.394254,1194.159667
54.414688,1193.955075
54.435121,nan
54.455555,1193.451183
54.475989,1188.851329
54.496422,1189.492644
54.516856,1188.949211
54.537289,1189.131637
54.557723,1187.880915
54.578157,1187.618487
54.598590,nan
54.619024,1184.406043
54.639457,1183.675723
54.659891,1182.487965
54.680325,1183.121771
54.700758,1183.419638
54.721192,1181.057903
54.741625,1177.181296
54.762059,1177.328733
54.782493,1175.884139
54.802926,nan
54.823360,nan
54.843793,nan
54.864227,nan
54.884661,1184.747382
54.905094,1183.949478
54.925528,1183.561469
54.945961,1183.307682
54.966395,1183.053274
54.986829,1183.549539
55.007262,1182.886149
55.027696,1182.083221
55.048129,1181.925552
55.068563,1180.933784
55.088997,1179.738714
55.109430,1186.283678
55.129864,1188.887357
55.150297,1186.792184
55.170731,1187.271887
55.191165,1184.373618
55.211598,1184.049898
55.232032,1183.165475
55.252466,1183.209084
55.272899,1183.063104
55.293333,1181.593330
55.313766,1182.121143
55.334200,1179.427441
55.354634,nan
55.375067,1195.852144
55.395501,1194.031212
55.415934,1192.593202
55.436368,1190.635284
55.456802,1189.547825
55.477235,1189.746554
55.497669,1189.773209
55.518102,1187.993638
55.538536,nan
55.558970,1186.604406
55.579403,1184.935368
55.599837,1182.675877
55.620270,1182.730858
55.640704,1181.832178
55.661138,1182.403810
55.681571,1181.735672
55.702005,1180.289607
55.722439,1179.522562
55.742872,1176.660685
55.763306,1175.713014
55.783739,1175.516381
55.804173,nan
55.824606,nan
55.845040,1185.436318
55.865474,1186.981765
55.885907,1187.525214
55.906341,1186.940155
55.926774,1183.508297
55.947208,1182.735368
55.967642,1181.702443
55.988075,1181.280014
56.008509,1179.320016
56.028943,1178.044398
56.049376,1175.584653
56.069810,1175.480214
56.090243,1183.122004
56.110677,1182.580860
56.131111,1182.942604
56.151544,1182.789347
56.171978,1181.295849
56.192411,1180.407737
56.212845,1178.418646
56.233279,1176.973500
56.253712,1175.684996
56.274146,1174.253913
56.294579,nan
56.315013,nan
56.335447,1190.881987
56.355880,1194.265902
56.376314,1192.058726
56.396748,1189.963140
56.417181,1187.803907
56.437615,1186.983534
56.458048,1185.825762
56.478482,1184.999665
56.498915,1184.744099
56.519349,1183.192321
56.539783,1183.544638
56.560216,nan
56.580650,1184.983851
56.601083,1182.961265
56.621517,1182.986041
56.641951,1183.438907
56.662384,1181.896483
56.682818,1181.533609
56.703251,1177.717486
56.723685,1176.096653
56.744119,1174.591724
56.764552,1175.235685
56.784986,1172.972903
56.805420,nan
56.825853,nan
56.846287,1186.225969
56.866720,1188.977091
56.887154,1185.498408
56.907588,1185.535194
56.928021,1185.013313
56.948455,1184.308923
56.968888,1182.770375
56.989322,1182.347594
57.009756,1182.081030
57.030189,1182.950511
57.050623,1181.498863
57.071056,1190.576990
57.091490,1192.455989
57.111924,1194.034593
57.132357,1191.826087
57.152791,1188.831391
57.173224,1188.777159
57.193658,1188.628165
57.214092,1188.471548
57.234525,1187.180887
57.254959,1187.134295
57.275392,nan
57.295826,nan
57.316260,1185.161960
57.336693,1184.840409
57.357127,1182.416507
57.377560,1182.074878
57.397994,1181.314142
57.418428,1181.405491
57.438861,1181.574788
57.459295,1179.839815
57.479729,1179.562119
57.500162,1177.028057
57.520596,1175.725748
57.541029,nan
57.561463,1188.721712
57.581897,1188.030444
57.602330,1187.714141
57.622764,1187.324170
57.643197,1188.272669
57.663631,1187.132820
57.684065,1185.138113
57.704498,1183.207360
57.724932,1183.417230
57.745365,1181.949533
57.765799,1181.606064
57.786233,1180.296429
57.806666,1186.561143
57.827100,1187.137928
57.847533,1184.642692
57.867967,1182.253582
57.888401,1183.095352
57.908834,1182.139988
57.929268,1182.336618
57.949701,1180.893502
57.970135,1179.010013
57.990569,1176.469851
58.011002,nan
58.031436,nan
58.051870,1190.524801
58.072303,1189.726997
58.092737,1188.102875
58.113170,1186.432188
58.133604,1186.211342
58.154037,1185.384496
58.174471,1184.070786
58.194905,1185.576918
58.215338,nan
58.235772,1183.337912
58.256206,1182.066057
58.276639,nan
58.297073,1182.037872
58.317506,1179.124928
58.337940,1178.397751
58.358374,1174.624152
58.378807,1173.681084
58.399241,1173.600693
58.419674,1172.431986
58.440108,1172.763264
58.460542,1170.032066
58.480975,nan
58.501409,nan
58.521842,nan
58.542276,1178.981645
58.562710,1180.777956
58.583143,1179.385789
58.603577,1178.459202
58.624010,1175.636283
58.644444,1175.530742
58.664878,1174.297282
58.685311,nan
58.705745,nan
58.726179,nan
58.746612,nan
58.767046,nan
58.787479,nan
58.807913,1186.748495
58.828347,1186.238129
58.848780,1184.141620
58.869214,1186.995920
58.889647,1184.096699
58.910081,1184.818235
58.930514,1182.490558
58.950948,1181.389596
58.971382,1180.902647
58.991815,1180.232165
59.012249,1180.175749
59.032683,1190.287520
59.053116,1191.022213
59.073550,1189.457128
59.093983,1186.997715
59.114417,1188.930593
59.134851,1187.915645
59.155284,1185.807372
59.175718,1185.585381
59.196151,1183.139607
59.216585,1183.100993
59.237019,1182.056244
59.257452,1180.658267
59.277886,1192.666032
59.298319,1192.526024
59.318753,1190.719237
59.339187,1189.762878
59.359620,1187.867192
59.380054,1188.608262
59.400487,1187.687553
59.420921,1186.486199
59.441355,1186.558883
59.461788,1184.974268
59.482222,1184.067698
59.502656,1183.037027
59.523089,nan
59.543523,1193.595759
59.563956,1194.621503
59.584390,1193.179814
59.604824,1190.459623
59.625257,1189.454617
59.645691,nan
59.666124,1187.355813
59.686558,1186.507457
59.706991,1185.943021
59.727425,1185.923023
59.747859,nan
59.768292,1183.284373
59.788726,1183.511642
59.809160,1181.368243
59.829593,nan
59.850027,1178.455943
59.870460,1177.807281
59.890894,1176.766440
59.911328,1173.751550
59.931761,nan
59.952195,1172.582593
59.972628,1171.224737
59.993062,1167.799461
60.013496,1185.206780
60.033929,1186.971676
60.054363,1185.652809
60.074796,1185.527573
60.095230,1185.210899
60.115664,1185.035174
60.136097,1183.878526
60.156531,1180.636026
60.176964,1181.574433
60.197398,1181.406896
60.217832,1179.100129
60.238265,1176.734745
60.258699,1185.261279
60.279133,1185.970091
60.299566,1184.362520
60.320000,1182.463289
60.340433,1183.046356
60.360867,1180.610263
60.381301,1180.106409
60.401734,1178.788503
60.422168,nan
60.442601,1174.447315
60.463035,1173.648900
60.483469,nan
60.503902,1190.261640
60.524336,1192.156886
60.544769,1190.137420
60.565203,1188.709498
60.585637,1187.391606
60.606070,1186.048341
60.626504,1186.359005
60.646938,1184.927054
60.667371,1183.359046
60.687805,1182.256516
60.708238,1180.289334
60.728672,nan
60.749105,nan
60.769539,1189.315507
60.789973,1187.912818
60.810406,1186.620757
60.830840,1188.516443
60.851273,1186.616214
60.871707,1186.351793
60.892141,1185.123581
60.912574,1185.691614
60.933008,1183.903701
60.953441,1184.059118
60.973875,1183.116604
60.994309,1185.030534
61.014742,1187.218113
61.035176,1186.212524
61.055610,1185.514499
61.076043,1182.793119
61.096477,1182.237280
61.116910,1182.116844
61.137344,1179.753992
61.157778,1179.328483
61.178211,1178.418336
61.198645,1177.328245
61.219078,nan
61.239512,1189.757693
61.259946,1187.550495
61.280379,1186.655484
61.300813,1187.077232
61.321246,1187.075083
61.341680,1186.344921
61.362114,1185.526756
61.382547,1184.097898
61.402981,1183.243684
61.423414,1182.982434
61.443848,1180.997931
61.464282,1181.129897
61.484715,1184.299700
61.505149,1182.382026
61.525582,1182.743880
61.546016,1182.495679
61.566450,1181.264884
61.586883,1176.207353
61.607317,1175.963602
61.627750,1174.414190
61.648184,nan
61.668618,nan
61.689051,1169.453304
61.709485,1168.022555
61.729919,1185.297182
61.750352,1188.148895
61.770786,1186.053567
61.791219,1186.036220
61.811653,1185.376058
61.832087,1183.984846
61.852520,1181.855603
61.872954,1181.890179
61.893387,1181.617571
61.913821,1179.784866
61.934255,1176.056238
61.954688,1175.782717
61.975122,1193.994165
61.995555,1195.012073
62.015989,1194.595223
62.036423,nan
62.056856,1191.027289
62.077290,1188.850723
62.097723,1187.206847
62.118157,1187.475863
62.138591,1186.753033
62.159024,1183.952920
62.179458,1181.369006
62.199892,nan
62.220325,1181.560517
62.240759,1180.639246
62.261192,1178.682399
62.281626,1175.702571
62.302059,1173.907652
62.322493,1173.443421
62.342927,nan
62.363360,nan
62.383794,nan
62.404227,nan
62.424661,1160.249686
62.445095,nan
62.465528,1178.174146
62.485962,1180.198415
62.506396,1177.098729
62.526829,1175.037248
62.547263,1173.966422
62.567696,1172.394916
62.588130,nan
62.608564,nan
62.628997,nan
62.649431,1161.604759
62.669864,nan
62.690298,nan
62.710732,nan
62.731165,nan
62.751599,nan
62.772032,nan
62.792466,nan
62.812900,1192.716213
62.833333,1190.553301
62.853767,1189.401234
62.874200,1188.232683
62.894634,1188.129258
62.915068,1185.615046
62.935501,nan
62.955935,1183.930460
62.976368,1189.498659
62.996802,1183.639012
63.017236,1182.755129
63.037669,1181.840096
63.058103,1181.802337
63.078537,1181.016965
63.098970,1179.554848
63.119404,1177.956429
63.139837,1176.299289
63.160271,1174.643702
63.180704,1175.047752
63.201138,1183.450284
63.221572,1186.112881
63.242005,1186.127138
63.262439,1183.865173
63.282873,1181.764340
63.303306,1180.694051
63.323740,1181.525761
63.344173,1178.139656
63.364607,1179.043550
63.385041,1177.266958
63.405474,1176.190744
63.425908,1173.723166
63.446341,1185.553604
63.466775,1187.287797
63.487209,1186.804448
63.507642,1185.652276
63.528076,1183.954537
63.548509,1180.991360
63.568943,1181.282644
63.589377,1180.116162
63.609810,1179.811524
63.630244,1179.047822
63.650677,1176.300453
63.671111,1175.345747
63.691545,1185.178944
63.711978,1186.681611
63.732412,1186.696984
63.752845,1185.039667
63.773279,1183.704168
63.793713,1183.549578
63.814146,1182.402991
63.834580,1181.292996
63.855014,1180.890226
63.875447,1179.443957
63.895881,1176.344667
63.916314,1175.011690
63.936748,1185.508277
63.957181,1186.905356
63.977615,1186.424077
63.998049,1186.132859
64.018482,1186.196026
64.038916,1184.122442
64.059349,1182.914176
64.079783,1181.601204
64.100217,1181.125332
64.120650,1180.107336
64.141084,1178.983951
64.161518,1176.888145
64.181951,1182.887198
64.202385,1181.084852
64.222818,1180.895632
64.243252,1178.827526
64.263686,1177.934639
64.284119,1176.260650
64.304553,1175.227425
64.324986,nan
64.345420,nan
64.365854,1169.100745
64.386287,1165.109259
64.406721,nan
64.427154,nan
64.447588,1195.551903
64.468022,1194.947927
64.488455,1193.220036
64.508889,1192.240328
64.529323,1190.947324
64.549756,1187.279738
64.570190,1186.758344
64.590623,1185.452533
64.611057,1184.368034
64.631491,1183.388778
64.651924,1180.199152
64.672358,nan
64.692791,1186.973898
64.713225,1186.169788
64.733659,1187.086540
64.754092,1186.370876
64.774526,1187.184700
64.794959,1184.361533
64.815393,1183.830131
64.835827,1182.317890
64.856260,1181.976638
64.876694,1181.381641
64.897128,1180.506875
64.917561,1192.462062
64.937995,nan
64.958428,1192.280000
64.978862,1192.438016
64.999295,1188.611791
65.019729,nan
65.040163,1187.777248
65.060596,1188.310477
65.081030,1188.040394
65.101463,1186.869133
65.121897,1185.225583
65.142331,nan
65.162764,1183.064725
65.183198,1182.668074
65.203632,1180.360365
65.224065,1180.810689
65.244499,1179.510896
65.264932,1177.161667
65.285366,1174.434034
65.305800,1174.176922
65.326233,1172.880397
65.346667,1171.232306
65.367100,1169.859068
65.387534,nan
65.407968,1183.092276
65.428401,1185.616424
65.448835,1183.746439
65.469268,1180.999733
65.489702,1180.163414
65.510136,1179.363685
65.530569,1178.625178
65.551003,1176.774247
65.571436,1174.070978
65.591870,1173.500682
65.612304,1171.702166
65.632737,1174.448852
65.653171,1181.587100
65.673604,1184.270039
65.694038,1182.222705
65.714472,1181.144037
65.734905,1179.879735
65.755339,1179.375279
65.775772,1179.436827
65.796206,1175.055428
65.816640,1173.712235
65.837073,1173.606305
65.857507,1172.446446
65.877940,nan
65.898374,1184.750077
65.918808,1186.148566
65.939241,1184.738103
65.959675,1186.218100
65.980108,1182.916522
66.000542,1182.079549
66.020976,1180.732178
66.041409,1180.721909
66.061843,1179.631647
66.082276,1175.994458
66.102710,1175.045650
66.123144,1174.156845
66.143577,1186.953745
66.164011,1186.521984
66.184445,1186.606534
66.204878,1185.110021
66.225312,1183.915173
66.245745,1181.982077
66.266179,1180.881005
66.286613,1179.991176
66.307046,1176.943924
66.327480,1175.512611
66.347913,1173.098022
66.368347,1171.566752
66.388781,1186.082861
66.409214,1188.379558
66.429648,1187.902671
66.450081,1185.819987
66.470515,1184.920942
66.490949,1183.186950
66.511382,1183.952205
66.531816,1182.323919
66.552250,1180.815072
66.572683,1179.875396
66.593117,1178.623940
66.613550,1176.871951
66.633984,nan
66.654417,1185.879380
66.674851,1186.670137
66.695285,1185.781550
66.715718,1185.902993
66.736152,1185.267116
66.756585,1186.526434
66.777019,1185.715355
66.797453,1182.466931
66.817886,1182.500640
66.838320,1180.094235
66.858754,1181.057012
66.879187,1188.533188
66.899621,1192.175294
66.920054,1190.529304
66.940488,1189.138403
66.960922,1188.671889
66.981355,1186.987961
67.001789,1186.454891
67.022222,1184.616092
67.042656,1183.703001
67.063090,1183.700680
67.083523,1182.355658
67.103957,1182.433718
67.124391,nan
67.144824,1195.149856
67.165258,1193.969307
67.185691,1192.650415
67.206125,1190.395065
67.226558,1188.626401
67.246992,1187.836293
67.267426,1185.985112
67.287859,nan
67.308293,1185.391179
67.328727,1183.178413
67.349160,1183.582397
67.369594,1181.275557
67.390027,1180.379992
67.410461,nan
67.430895,1176.382249
67.451328,1175.042376
67.471762,1173.589214
67.492195,1173.130131
67.512629,1172.652172
67.533062,1169.707985
67.553496,1170.106754
67.573930,1165.865179
67.594363,1164.448901
67.614797,1191.344784
67.635231,1195.285068
67.655664,1191.116963
67.676098,1190.187012
67.696531,1187.830719
67.716965,1186.316086
67.737399,1186.491110
67.757832,1185.572938
67.778266,nan
67.798699,1182.496858
67.819133,1184.121053
67.839567,nan
67.860000,1181.363684
67.880434,1180.372728
67.900868,1179.784164
67.921301,1178.727218
67.941735,nan
67.962168,nan
67.982602,1173.689390
68.003035,1173.098107
68.023469,1169.779379
68.043903,1168.777993
68.064336,1166.833172
68.084770,1164.506630
68.105203,1184.792944
68.125637,1188.062317
68.146071,1186.476634
68.166504,1185.846439
68.186938,1184.301031
68.207372,1183.817419
68.227805,1181.534874
68.248239,1181.558531
68.268672,1181.743411
68.289106,1180.544972
68.309539,1180.017540
68.329973,1177.226873
68.350407,1192.789995
68.370840,1192.574415
68.391274,1190.229929
68.411708,1190.705264
68.432141,1187.288604
68.452575,1187.941482
68.473008,1187.681332
68.493442,1187.506145
68.513876,1184.824719
68.534309,1184.291640
68.554743,1182.280606
68.575176,1180.823558
68.595610,nan
68.616044,nan
68.636477,nan
68.656911,nan
68.677344,nan
68.697778,1192.670134
68.718212,1192.777920
68.738645,1190.096609
68.759079,nan
68.779512,1187.730455
68.799946,1188.314188
68.820380,nan
68.840813,1186.938487
68.861247,1187.168126
68.881681,1186.236757
68.902114,1185.725871
68.922548,1184.643683
68.942981,1182.916922
68.963415,1183.786878
68.983849,1181.747682
69.004282,1180.567240
69.024716,1180.860939
69.045149,1178.911904
69.065583,1179.988767
69.086017,1188.010691
69.106450,1187.232870
69.126884,1186.343956
69.147317,1185.822135
69.167751,1185.950873
69.188185,1185.521555
69.208618,1183.214614
69.229052,1181.439602
69.249485,1182.955998
69.269919,1181.825017
69.290353,1180.413062
69.310786,1180.730264
69.331220,1188.841854
69.351653,1188.845010
69.372087,1187.970157
69.392521,1185.858362
69.412954,1185.331014
69.433388,1186.087246
69.453821,1184.793638
69.474255,1183.096834
69.494689,1184.886295
69.515122,1182.358883
69.535556,1180.411571
69.555989,1180.313508
69.576423,1191.121619
69.596857,1191.484540
69.617290,1191.588592
69.637724,1188.909987
69.658158,1187.176251
69.678591,1186.032210
69.699025,1186.208211
69.719458,nan
69.739892,1185.125873
69.760326,1184.982814
69.780759,1181.835385
69.801193,nan
69.821626,1181.431581
69.842060,nan
69.862494,nan
69.882927,1177.309589
69.903361,1174.068284
69.923794,1172.551868
69.944228,1172.278152
69.964662,1171.451260
69.985095,1169.177497
70.005529,1167.248590
70.025962,1165.935300
70.046396,nan
70.066830,1183.615499
70.087263,1184.212726
70.107697,1182.784448
70.128131,1179.891427
70.148564,1179.687912
70.168998,1178.773506
70.189431,1177.618595
70.209865,1178.296558
70.230298,1176.022088
70.250732,1173.562225
70.271166,1171.794409
70.291599,nan
70.312033,1185.552889
70.332466,1186.734037
70.352900,1185.285288
70.373334,1184.647469
70.393767,1183.761744
70.414201,1181.596283
70.434635,1181.036119
70.455068,1179.776796
70.475502,1180.834709
70.495935,1179.066921
70.516369,1176.379561
70.536803,1174.205291
70.557236,nan
70.577670,1189.024175
70.598103,1189.853997
70.618537,1188.375911
70.638971,1188.196726
70.659404,1187.666419
70.679838,1186.179653
70.700271,1185.183316
70.720705,1185.044415
70.741139,nan
70.761572,1185.191351
70.782006,nan
70.802439,1183.354514
70.822873,1181.965893
70.843307,1180.863146
70.863740,1180.026160
70.884174,1180.499861
70.904608,1179.332156
70.925041,1177.955124
70.945475,1175.522165
70.965908,1174.257272
70.986342,1172.911492
71.006775,1173.725784
71.027209,1173.588874
71.047643,1180.174356
71.068076,1179.975477
71.088510,1179.594037
71.108943,1180.543653
71.129377,1178.581795
71.149811,1180.162973
71.170244,1177.101307
71.190678,1176.111518
71.211112,1174.807940
71.231545,1173.685479
71.251979,1171.736958
71.272412,1171.296574
71.292846,1182.720082
71.313280,1182.554697
71.333713,1181.535414
71.354147,1181.959003
71.374580,1179.711392
71.395014,1178.585938
71.415448,1178.616265
71.435881,1177.359296
71.456315,1175.989099
71.476748,1175.203347
71.497182,1171.630361
71.517616,1173.345414
71.538049,1180.675755
71.558483,1181.501186
71.578916,1179.997538
71.599350,1180.524437
71.619784,1177.243661
71.640217,1177.020106
71.660651,1174.914290
71.681085,1173.604342
71.701518,1173.046394
71.721952,1171.882200
71.742385,1171.719372
71.762819,1168.556304
71.783253,1179.886120
71.803686,1181.085396
71.824120,1178.639615
71.844553,1178.399300
71.864987,1176.931452
71.885421,1174.481560
71.905854,1173.090125
71.926288,1171.485936
71.946721,1171.486269
71.967155,1170.111391
71.987589,1167.184287
72.008022,nan
72.028456,1181.188942
72.048889,1181.131345
72.069323,1181.242723
72.089757,1180.421854
72.110190,1178.341443
72.130624,1177.776431
72.151057,1175.672801
72.171491,1173.921886
72.191925,1172.458968
72.212358,1172.307140
72.232792,1171.428233
72.253225,1169.185558
72.273659,1180.773977
72.294093,1180.066318
72.314526,1179.223069
72.334960,1178.503311
72.355393,1175.288253
72.375827,1174.512963
72.396261,1171.194657
72.416694,1173.644942
72.437128,1171.398047
72.457562,nan
72.477995,nan
72.498429,nan
72.518862,nan
72.539296,1187.255445
72.559730,1186.682837
72.580163,1184.126908
72.600597,1183.199061
72.621030,1185.640071
72.641464,1183.367757
72.661898,1182.231332
72.682331,1180.724891
72.702765,1180.630191
72.723198,1179.615177
72.743632,1178.506937
72.764066,1189.325941
72.784499,1191.603883
72.804933,1190.314374
72.825366,1188.623489
72.845800,1187.781149
72.866234,1186.851106
72.886667,1186.976502
72.907101,1186.967081
72.927534,nan
72.947968,1185.187405
72.968402,1182.772374
72.988835,nan
73.009269,1182.357504
73.029702,1182.136839
73.050136,1181.261785
73.070570,1181.267970
73.091003,1181.935184
73.111437,1180.061403
73.131871,1179.025783
73.152304,1177.049139
73.172738,1175.590110
73.193171,1173.966753
73.213605,1173.321139
73.234039,1172.347431
73.254472,1179.799969
73.274906,1179.757452
73.295339,1184.156373
73.315773,1179.897870
73.336207,1177.951289
73.356640,1178.601415
73.377074,1177.391905
73.397507,1174.482708
73.417941,1173.797360
73.438375,1173.656780
73.458808,1170.404791
73.479242,nan
73.499675,1183.513122
73.520109,1184.039730
73.540543,1185.167702
73.560976,1184.386003
73.581410,1181.311527
73.601844,1179.457851
73.622277,1179.573950
73.642711,1180.681896
73.663144,1177.171729
73.683578,1177.018433
73.704012,nan
73.724445,nan
73.744879,1186.951996
73.765312,1187.349556
73.785746,1184.970141
73.806179,1185.951607
73.826613,1185.123851
73.847047,1185.729945
73.867480,1183.438759
73.887914,1183.422396
73.908348,1181.082693
73.928781,1180.399489
73.949215,1179.157943
73.969648,nan
73.990082,1189.863726
74.010516,1190.284880
74.030949,1187.719341
74.051383,1188.147067
74.071816,1188.041893
74.092250,nan
74.112684,1187.415875
74.133117,1185.675780
74.153551,1184.189850
74.173984,1183.537854
74.194418,1181.862537
74.214852,1181.137862
74.235285,1180.754813
74.255719,1180.425732
74.276152,1179.311605
74.296586,nan
74.317020,1173.284056
74.337453,1172.413692
74.357887,1171.800780
74.378320,1172.138474
74.398754,1169.094941
74.419188,nan
74.439621,nan
74.460055,nan
74.480489,nan
74.500922,1193.023491
74.521356,1191.118278
74.541789,1190.562170
74.562223,1188.364262
74.582657,1190.298405
74.603090,1187.647536
74.623524,1188.109100
74.643957,1188.287871
74.664391,1188.079028
74.684825,nan
74.705258,nan
74.725692,1185.048843
74.746125,1184.558850
74.766559,1183.867830
74.786993,1181.691640
74.807426,1181.333844
74.827860,1179.863769
74.848293,1181.081886
74.868727,1180.960105
74.889161,1180.846088
74.909594,1178.994090
74.930028,1176.761868
74.950461,1174.267670
74.970895,1185.671981
74.991329,1188.599079
75.011762,1187.361466
75.032196,1186.732126
75.052629,1188.099955
75.073063,1187.751021
75.093497,1186.361946
75.113930,1183.358115
75.134364,1185.074253
75.154798,1182.899018
75.175231,1182.363869
75.195665,1181.262917
75.216098,1185.150583
75.236532,1187.711851
75.256966,1186.766327
75.277399,1185.186716
75.297833,1184.230392
75.318266,1182.651278
75.338700,1182.467245
75.359134,1181.570634
75.379567,1179.934432
75.400001,1178.974196
75.420434,1179.552299
75.440868,1178.790941
75.461302,1186.454100
75.481735,1185.197115
75.502169,1183.487427
75.522603,1184.171790
75.543036,1183.787890
75.563470,1183.556783
75.583903,1181.777585
75.604337,1181.276747
75.624770,1181.731776
75.645204,1180.698054
75.665638,1179.182742
75.686071,1178.199919
75.706505,1184.742211
75.726938,1186.541569
75.747372,1184.564872
75.767806,1183.055606
75.788239,1181.958886
75.808673,1181.269651
75.829106,1179.129777
75.849540,1179.329384
75.869974,1177.967296
75.890407,1177.644785
75.910841,1175.458102
75.931275,1173.941328
75.951708,1180.122107
75.972142,1180.586910
75.992575,1180.653089
76.013009,1179.337656
76.033443,1177.523668
76.053876,1176.635182
76.074310,1175.092733
76.094743,1171.252862
76.115177,1171.051870
76.135611,nan
76.156044,1168.170985
76.176478,1166.180739
76.196911,1190.376547
76.217345,1196.100895
76.237779,1195.071069
76.258212,1194.305622
76.278646,1194.006343
76.299080,1193.068949
76.319513,1192.064766
76.339947,1189.844505
76.360380,1189.990946
76.380814,1186.697170
76.401247,1186.226017
76.421681,1185.290653
76.442115,nan
76.462548,1181.961417
76.482982,1179.571800
76.503416,1181.620938
76.523849,1180.616083
76.544283,1180.816061
76.564716,1178.805847
76.585150,1180.545663
76.605584,1176.998818
76.626017,1174.830289
76.646451,1174.093397
76.666884,1172.937228
76.687318,1182.969336
76.707752,1183.914915
76.728185,1183.767348
76.748619,1181.251959
76.769052,1180.762573
76.789486,1178.615967
76.809920,1179.784676
76.830353,1180.060831
76.850787,1179.569186
76.871220,1177.497267
76.891654,1177.807297
76.912088,1174.311061
76.932521,1180.696468
76.952955,1180.057938
76.973388,1180.344442
76.993822,1180.473963
77.014256,1178.279983
77.034689,1176.030057
77.055123,1178.469173
77.075556,1174.323016
77.095990,1174.473892
77.116424,1173.301027
77.136857,1173.184320
77.157291,nan
77.177725,1184.489958
77.198158,1187.408708
77.218592,1186.620680
77.239025,1185.661827
77.259459,1184.456826
77.279893,1183.993903
77.300326,1182.904577
77.320760,1180.734517
77.341193,1180.735976
77.361627,1180.019038
77.382061,1180.831527
77.402494,1178.197298
77.422928,1189.975137
77.443361,1190.628535
77.463795,1190.232768
77.484229,1186.788711
77.504662,1188.003799
77.525096,1187.704906
77.545529,1186.524184
77.565963,1185.024309
77.586397,1185.395437
77.606830,1182.580750
77.627264,nan
77.647697,nan
77.668131,1181.127186
77.688565,1178.533131
77.708998,1179.961971
77.729432,1178.419198
77.749865,1178.082398
77.770299,1175.506970
77.790733,1175.002360
77.811166,1172.655669
77.831600,1171.218707
77.852033,1171.724638
77.872467,1171.272596
77.892901,nan
77.913334,nan
77.933768,1180.591786
77.954202,1181.324388
77.974635,1181.860338
77.995069,1178.164700
78.015502,1179.620115
78.035936,1179.919709
78.056370,1177.285101
78.076803,1175.609115
78.097237,1174.040324
78.117670,1173.728237
78.138104,1172.013949
78.158538,nan
78.178971,1180.553845
78.199405,1180.693195
78.219838,1178.039702
78.240272,1178.062776
78.260706,1175.880716
78.281139,1175.433569
78.301573,1174.748671
78.322006,1173.153844
78.342440,1173.396085
78.362874,1171.430740
78.383307,1169.857997
78.403741,nan
78.424174,1185.368917
78.444608,1185.030002
78.465042,1182.584695
78.485475,1180.373022
78.505909,1179.558676
78.526343,1180.259832
78.546776,1178.449654
78.567210,1175.666087
78.587643,1175.144615
78.608077,1173.412186
78.628510,1173.026575
78.648944,nan
78.669378,1184.220110
78.689811,1184.748881
78.710245,1184.971527
78.730679,1182.721588
78.751112,1180.962249
78.771546,1182.575309
78.791979,1180.487862
78.812413,1179.590598
78.832847,1177.344056
78.853280,1174.666567
78.873714,1173.828602
78.894147,1173.537609
78.914581,1172.202113
