EPIC,RA,Dec,Data Availability,KepMag,HIP,TYC,UCAC,2MASS,SDSS,Object type,Kepflag,pmra,e_pmra,pmdec,e_pmdec,plx,e_plx,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,Teff,logg,[Fe/H],Radius,mass,rho,Distance,E(B-V),Ang Sep (')
213596366,18 55 49.951,-28 52 57.87,0,7.964,,,,18554995-2852578,,STAR,J,,,,,,,,,,,,,,,,,,,,,7.964,0.019,6.982,0.026,6.282,0.016,,,,,,,,,391.426
218009505,19 34 09.419,-19 34 15.09,0,7.871,96238,6306-1861-1,353-179395,19340942-1934148,,STAR,BV,1.150,0.950,-17.380,0.600,2.570,1.030,9.643,0.031,8.168,0.013,,,,,,,,,,,5.523,0.020,,,4.538,0.024,,,,,,,,,391.542
217489720,18 46 02.461,-20 29 05.59,0,7.759,,,348-159741,18460245-2029054,,STAR,J,-27.400,9.400,-27.800,9.400,,,,,,,,,,,,,,,,,7.759,0.024,6.833,0.044,6.163,0.016,,,,,,,,,391.642
213651234,18 54 35.391,-28 42 13.50,0,7.937,92805,6872-684-1,307-250803,18543538-2842133,,STAR,BV,1.320,1.530,0.260,0.870,0.650,1.200,9.919,0.038,8.278,0.014,,,,,,,,,,,5.130,0.027,4.177,0.204,,,,,,,,,,,391.846
214062508,18 48 51.716,-27 28 54.18,0,7.194,,,313-235381,18485171-2728541,,STAR,J,1.500,2.900,-10.700,2.600,,,,,,,,,,,,,,,,,7.194,0.073,6.134,0.055,5.734,0.023,,,,,,,,,391.917
215847988,19 39 49.460,-23 25 39.71,0,6.428,96729,6889-2260-1,333-211583,19394945-2325397,,STAR,BV,5.140,0.780,-36.070,0.630,10.130,0.780,6.352,0.014,6.321,0.010,,,,,,,,,,,6.224,0.020,6.263,0.029,6.231,0.018,,,,,,,,,392.481
218997914,18 56 51.555,-17 44 48.09,0,7.267,,,362-172574,18565155-1744479,,STAR,J,-3.100,6.600,1.400,1.600,,,,,,,,,,,,,,,,,7.267,0.020,6.342,0.033,5.964,0.024,,,,,,,,,393.195
215411176,18 42 56.206,-24 16 32.96,0,7.339,,,329-168963,18425620-2416329,,STAR,J,-16.100,8.900,2.200,8.900,,,,,,,,,,,,,,,,,7.339,0.019,6.238,0.023,5.676,0.018,,,,,,,,,393.218
218260364,18 49 44.780,-19 07 23.26,0,7.579,,,,18494478-1907232,,STAR,J,,,,,,,,,,,,,,,,,,,,,7.579,0.024,6.613,0.034,6.131,0.018,,,,,,,,,394.309
219325917,19 18 39.602,-17 01 04.15,0,6.654,,,,19183960-1701041,,STAR,J,,,,,,,,,,,,,,,,,,,,,6.654,0.021,,,,,,,,,,,,,394.316
216171628,18 42 48.018,-22 49 53.95,0,7.574,,,336-172111,18424802-2249537,,STAR,J,4.900,4.100,-2.300,3.900,,,,,,,,,,,,,,,,,7.574,0.019,6.556,0.024,6.100,0.016,,,,,,,,,394.659
219226695,19 21 41.646,-17 14 43.53,0,7.334,95172,6301-1335-1,364-167720,19214164-1714436,,STAR,BV,-76.180,0.790,-39.890,0.430,13.110,0.800,7.856,0.016,7.391,0.011,,,,,,,,,,,6.476,0.019,6.296,0.033,6.215,0.020,,,,,,,,,394.833
217561583,18 46 03.721,-20 21 32.43,0,7.733,,,349-154660,18460372-2021325,,STAR,J,0.700,10.500,-18.100,12.400,,,,,,,,,,,,,,,,,7.733,0.020,6.828,0.042,6.475,0.016,,,,,,,,,394.901
218249696,18 49 35.354,-19 08 32.42,0,6.808,92384,6289-1671-1,355-165410,18493536-1908324,,STAR,BV,-5.470,0.560,0.220,0.340,8.190,0.560,6.953,0.015,6.762,0.010,,,,,,,,,,,6.443,0.027,6.405,0.040,6.346,0.018,,,,,,,,,395.236
216430701,18 43 01.985,-22 21 39.58,0,7.531,,,339-162925,18430200-2221396,,STAR,J,36.900,42.500,-35.600,9.800,,,,,,,,,,,,,,,,,7.531,0.021,6.497,0.038,6.014,0.017,,,,,,,,,395.418
214190090,18 47 24.602,-27 08 03.73,0,7.144,,,315-218257,18472461-2708038,,STAR,J,-9.300,4.100,2.800,4.100,,,,,,,,,,,,,,,,,7.144,0.027,6.162,0.034,5.560,0.017,,,,,,,,,395.449
214166408,18 47 33.003,-27 11 54.86,0,7.107,,,315-218336,18473300-2711550,,STAR,J,-0.100,2.400,-1.000,2.400,,,,,,,,,,,,,,,,,7.107,0.026,6.143,0.031,5.751,0.023,,,,,,,,,396.049
213356638,19 19 23.115,-29 43 14.92,0,6.707,,,302-260566,19192311-2943150,,STAR,J,-11.500,2.700,-0.800,2.200,,,,,,,,,,,,,,,,,6.707,0.021,5.799,0.036,5.393,0.017,,,,,,,,,396.692
217397029,18 45 17.498,-20 38 50.57,0,7.240,92013,6292-30-1,347-156764,18451749-2038504,,STAR,BV,1.400,1.940,-4.400,1.090,-1.590,0.940,8.321,0.017,7.450,0.011,,,,,,,,,,,5.694,0.018,5.273,0.029,5.122,0.017,,,,,,,,,396.747
219438934,19 12 09.639,-16 44 57.51,0,7.220,,,367-160620,19120964-1644575,,STAR,J,15.900,7.900,4.500,7.900,,,,,,,,,,,,,,,,,7.220,0.024,6.311,0.046,5.544,0.021,,,,,,,,,396.822
216633612,18 43 14.312,-21 59 55.51,0,7.957,,,,18431431-2159555,,STAR,J,36.000,6.000,32.000,29.000,,,,,,,,,,,,,,,,,7.957,0.021,7.001,0.021,6.491,0.016,,,,,,,,,397.011
218492607,18 51 07.932,-18 42 14.83,0,6.872,,,357-165522,18510793-1842149,,STAR,J,10.000,3.000,6.000,11.000,,,,,,,,,,,,,,,,,6.872,0.023,5.873,0.023,5.453,0.020,,,,,,,,,397.251
219402629,19 16 08.848,-16 50 12.71,0,7.714,,,366-166423,19160884-1650126,,STAR,J,44.800,3.700,41.800,3.700,,,,,,,,,,,,,,,,,7.714,0.026,6.798,0.029,6.492,0.021,,,,,,,,,397.258
217213477,18 44 38.218,-20 58 16.17,0,7.023,91954,6292-202-1,346-161247,,,STAR,BV,7.530,0.820,15.720,0.530,1.870,0.620,8.890,0.020,7.341,0.011,,,,,,,,,,,,,,,,,,,,,,,,,397.271
219239624,19 00 42.847,-17 12 58.59,0,7.618,,6286-298-1,364-158820,,,STAR,BV,6.700,1.500,-5.100,1.500,,,9.892,0.047,8.021,0.015,,,,,,,,,,,,,,,,,,,,,,,,,397.611
219442656,19 09 44.788,-16 44 24.83,0,6.052,,,,19094478-1644248,,STAR,J,,,,,,,,,,,,,,,,,,,,,6.052,0.023,5.229,0.031,4.851,0.018,,,,,,,,,397.800
214876239,18 43 35.127,-25 26 18.10,0,7.494,,,323-191887,18433512-2526181,,STAR,J,25.500,4.100,62.500,4.200,,,,,,,,,,,,,,,,,7.494,0.024,6.542,0.024,6.162,0.020,,,,,,,,,398.711
216261963,18 42 33.054,-22 39 56.42,0,7.949,,,337-168534,18423304-2239566,,STAR,J,4.900,2.600,14.100,2.700,,,,,,,,,,,,,,,,,7.949,0.019,6.997,0.034,6.655,0.027,,,,,,,,,399.247
219013419,18 56 13.411,-17 42 49.51,0,6.424,,,362-172164,18561341-1742493,,STAR,J,3.200,3.500,-2.400,2.400,,,,,,,,,,,,,,,,,6.424,0.023,5.486,0.021,5.068,0.021,,,,,,,,,399.559
216811387,18 43 21.650,-21 40 56.80,0,6.761,,,342-163236,18432163-2140569,,STAR,J,-0.100,3.500,5.300,3.900,,,,,,,,,,,,,,,,,6.761,0.024,5.860,0.034,5.320,0.031,,,,,,,,,400.132
218617005,18 51 51.328,-18 28 33.37,0,7.620,,,358-174403,18515132-1828335,,STAR,J,-0.600,2.400,-4.700,2.500,,,,,,,,,,,,,,,,,7.620,0.020,6.686,0.034,6.298,0.020,,,,,,,,,400.173
218868613,18 54 18.647,-17 59 57.76,0,7.530,,,361-174864,18541864-1759576,,STAR,J,-0.500,1.800,-0.600,1.800,,,,,,,,,,,,,,,,,7.530,0.058,6.478,0.034,6.095,0.023,,,,,,,,,400.407
215920510,18 42 14.290,-23 17 35.07,0,7.225,91722,6859-379-1,334-184528,,,STAR,BV,2.420,0.840,-12.150,0.500,1.760,0.750,9.336,0.026,7.594,0.011,,,,,,,,,,,,,,,,,,,,,,,,,400.467
216323267,18 42 29.963,-22 33 16.10,0,7.965,,,338-172053,18422995-2233161,,STAR,J,-2.600,3.000,-2.500,3.100,,,,,,,,,,,,,,,,,7.965,0.026,6.987,0.053,6.533,0.026,,,,,,,,,400.866
219379854,19 04 04.343,-16 53 29.90,0,7.873,,6287-1007-1,366-160286,,,STAR,BV,3.900,1.300,-3.100,1.300,,,9.923,0.043,8.228,0.016,,,,,,,,,,,,,,,,,,,,,,,,,401.261
215057376,18 42 53.452,-25 01 57.90,0,7.946,,6863-1292-1,325-186331,18425345-2501579,,STAR,gri,-3.300,1.600,-4.200,1.500,,,9.659,0.027,8.061,0.012,,,9.694,0.050,8.538,0.020,7.197,0.070,,,5.230,0.019,,,,,,,,,,,,,401.571
214903672,18 43 13.945,-25 22 30.58,0,7.839,,,,18431394-2522305,,STAR,J,,,,,,,,,,,,,,,,,,,,,7.839,0.023,6.654,0.044,5.765,0.018,,,,,,,,,402.230
214701443,18 43 55.232,-25 50 54.43,0,7.203,,,,18435523-2550544,,STAR,J,,,,,,,,,,,,,,,,,,,,,7.203,0.023,5.974,0.026,5.251,0.020,,,,,,,,,402.245
219073088,18 56 45.762,-17 35 04.96,0,6.095,,,363-170245,18564576-1735050,,STAR,J,-3.900,3.500,1.200,7.300,,,,,,,,,,,,,,,,,6.095,0.021,5.140,0.024,4.616,0.020,,,,,,,,,402.290
219145070,18 57 55.481,-17 25 38.81,0,7.551,,,363-171025,18575548-1725388,,STAR,J,1.000,2.600,-46.900,13.900,,,,,,,,,,,,,,,,,7.551,0.020,6.445,0.027,5.992,0.021,,,,,,,,,402.612
218894893,18 54 14.612,-17 57 04.62,0,6.656,,,,18541461-1757046,,STAR,J,,,,,,,,,,,,,,,,,,,,,6.656,0.019,5.777,0.034,5.180,0.021,,,,,,,,,403.310
218994336,18 55 27.459,-17 45 15.53,0,7.530,,,362-171623,18552746-1745156,,STAR,J,4.800,1.900,5.400,4.100,,,,,,,,,,,,,,,,,7.530,0.027,6.595,0.020,6.152,0.020,,,,,,,,,403.315
216597676,19 39 55.693,-22 03 45.95,0,7.452,96741,6311-2262-1,340-191364,19395568-2203459,,STAR,BV,3.120,0.600,-14.350,0.450,4.960,0.550,7.528,0.016,7.387,0.011,,,,,,,,,,,7.032,0.019,6.992,0.029,6.962,0.027,,,,,,,,,403.460
218519043,19 31 56.689,-18 39 21.31,0,7.957,96064,6302-3173-1,357-185258,,,STAR,gri,1.810,0.760,-4.800,0.520,1.240,0.770,9.765,0.030,8.097,0.012,,,9.860,0.030,8.613,0.040,7.142,0.060,,,,,,,,,,,,,,,,,403.790
216489096,18 42 26.250,-22 15 24.18,0,6.970,,,,18422625-2215241,,STAR,J,499.900,9.000,18.400,9.000,,,,,,,,,,,,,,,,,6.970,0.020,5.803,0.034,5.020,0.018,,,,,,,,,404.680
215646622,18 41 55.107,-23 48 29.22,0,7.878,,,331-178376,18415510-2348291,,STAR,J,-8.500,4.000,0.100,4.100,,,,,,,,,,,,,,,,,7.878,0.026,6.911,0.034,6.486,0.023,,,,,,,,,404.952
219303517,19 00 50.991,-17 04 11.02,0,7.823,,,365-162418,19005098-1704109,,STAR,J,-9.800,3.300,-2.700,3.700,,,,,,,,,,,,,,,,,7.823,0.030,6.787,0.038,6.306,0.024,,,,,,,,,405.103
216354029,18 42 10.100,-22 29 55.99,0,4.456,,,338-171801,18421010-2229558,,STAR,J,-4.600,3.500,12.400,3.200,,,,,,,,,,,,,,,,,4.456,0.192,3.369,0.190,,,,,,,,,,,405.896
216633386,18 42 34.915,-21 59 57.01,0,6.946,,,341-167642,18423491-2159569,,STAR,J,-0.600,3.200,-11.900,6.100,,,,,,,,,,,,,,,,,6.946,0.019,6.020,0.038,5.535,0.017,,,,,,,,,405.901
218334030,18 49 08.064,-18 59 26.66,0,7.931,,,356-165844,18490805-1859266,,STAR,J,2.700,5.500,-22.600,8.900,,,,,,,,,,,,,,,,,7.931,0.024,6.932,0.044,6.507,0.020,,,,,,,,,406.069
216187697,18 41 58.755,-22 48 09.34,0,7.303,,,336-171526,18415876-2248093,,STAR,J,1.300,3.200,2.000,3.200,,,,,,,,,,,,,,,,,7.303,0.023,6.322,0.021,5.851,0.020,,,,,,,,,406.132
218698342,19 30 41.060,-18 19 24.55,0,7.957,95942,6302-3099-1,359-190528,19304105-1819244,,STAR,gri,8.240,0.740,0.350,0.540,5.280,0.730,8.380,0.017,7.305,0.011,,,9.573,0.030,8.498,0.040,7.265,0.060,,,5.525,0.019,5.098,0.053,4.885,0.026,,,,,,,,,406.179
213971386,18 48 22.097,-27 44 09.26,0,7.914,,,312-231473,18482210-2744092,,STAR,J,-2.800,2.700,3.200,2.800,,,,,,,,,,,,,,,,,7.914,0.026,6.953,0.017,6.534,0.024,,,,,,,,,406.535
219274208,19 22 49.292,-17 08 14.30,0,7.582,,,365-172579,19224928-1708143,,STAR,J,3.300,2.400,-4.800,2.600,,,,,,,,,,,,,,,,,7.582,0.026,6.642,0.044,6.162,0.021,,,,,,,,,406.926
214032959,18 47 43.074,-27 33 47.61,0,7.544,,,313-234595,18474307-2733478,,STAR,J,-43.900,2.600,38.600,4.700,,,,,,,,,,,,,,,,,7.544,0.018,6.628,0.036,6.184,0.020,,,,,,,,,406.975
216205832,18 41 53.701,-22 46 09.56,0,7.642,,,337-168065,18415370-2246096,,STAR,J,-30.100,3.700,6.700,3.700,,,,,,,,,,,,,,,,,7.642,0.030,6.642,0.044,6.113,0.027,,,,,,,,,407.509
216387346,18 42 03.977,-22 26 21.11,0,6.875,,,338-171720,18420396-2226208,,STAR,J,-1.800,2.900,-0.100,5.300,,,,,,,,,,,,,,,,,6.875,0.029,5.880,0.034,5.469,0.026,,,,,,,,,407.851
218218161,18 48 13.396,-19 11 56.07,0,6.510,92266,6289-1961-1,355-164250,,,STAR,BV,2.790,0.690,-7.070,0.480,1.660,0.590,8.526,0.019,6.858,0.010,,,,,,,,,,,,,,,,,,,,,,,,,407.947
213314304,19 02 36.731,-29 52 48.22,0,2.666,93506,6885-2837-1,301-255103,,,STAR,BV,10.790,1.000,21.110,0.650,36.980,0.870,2.685,0.014,2.585,0.009,,,,,,,,,,,,,,,,,,,,,,,,,408.204
214701394,18 43 22.375,-25 50 54.81,0,7.803,,,321-200934,18432236-2550547,,STAR,J,7.200,4.700,14.600,4.700,,,,,,,,,,,,,,,,,7.803,0.024,6.775,0.033,6.444,0.021,,,,,,,,,409.188
216826820,18 42 42.935,-21 39 18.56,0,7.687,,,342-162751,18424293-2139187,,STAR,J,4.000,5.600,2.200,5.500,,,,,,,,,,,,,,,,,7.687,0.021,6.678,0.047,6.173,0.023,,,,,,,,,409.232
218761652,18 52 11.667,-18 12 13.06,0,7.845,,,359-172653,18521166-1812128,,STAR,J,-4.300,2.500,-1.400,4.300,,,,,,,,,,,,,,,,,7.845,0.024,6.811,0.047,6.314,0.017,,,,,,,,,409.316
219248681,19 23 48.940,-17 11 44.85,0,7.166,95343,6301-1394-1,365-172897,19234895-1711450,,STAR,BV,5.140,0.590,-25.380,0.400,7.330,0.670,7.054,0.015,7.049,0.010,,,,,,,,,,,6.960,0.018,6.978,0.029,6.977,0.024,,,,,,,,,409.500
217989008,18 46 47.058,-19 36 26.03,0,6.814,,,352-151358,18464705-1936261,,STAR,J,,,,,,,,,,,,,,,,,,,,,6.814,0.026,5.893,0.033,5.404,0.023,,,,,,,,,409.694
218133414,18 47 33.794,-19 21 06.39,0,7.007,,,354-155610,18473379-1921065,,STAR,J,-19.600,8.300,107.100,8.300,,,,,,,,,,,,,,,,,7.007,0.027,6.017,0.036,5.537,0.017,,,,,,,,,409.695
219137488,18 56 44.480,-17 26 38.76,0,6.773,92996,6286-687-1,363-170221,,,STAR,BV,-12.740,0.480,-5.750,0.350,3.900,0.510,8.589,0.019,7.079,0.011,,,,,,,,,,,,,,,,,,,,,,,,,409.773
214243886,18 45 39.390,-26 59 26.79,0,3.293,92041,6867-2428-1,316-214353,,,STAR,BV,50.610,0.280,1.220,0.190,13.630,0.190,3.050,0.014,3.140,0.009,,,,,,,,,,,,,,,,,,,,,,,,,410.710
215488498,18 41 34.666,-24 06 49.10,0,7.978,,,,18413466-2406490,,STAR,J,,,,,,,,,,,,,,,,,,,,,7.978,0.030,7.088,0.034,6.499,0.024,,,,,,,,,410.756
213498350,18 55 25.920,-29 12 47.18,0,6.568,92870,6872-737-1,304-248578,,,STAR,BV,6.450,0.880,-1.680,0.550,4.470,0.640,7.725,0.016,6.737,0.010,,,,,,,,,,,,,,,,,,,,,,,,,410.952
219394860,19 02 06.028,-16 51 19.68,0,7.898,93464,6282-92-1,366-159354,19020603-1651197,,STAR,BV,20.110,0.780,-1.710,0.570,5.200,0.660,9.042,0.021,8.064,0.014,,,,,,,,,,,6.255,0.027,5.749,0.024,5.636,0.021,,,,,,,,,411.254
213569922,19 28 53.899,-28 58 11.99,0,7.900,95782,6888-575-1,306-272087,19285390-2858119,,STAR,BV,12.500,0.910,-4.980,0.610,4.220,0.970,8.061,0.017,7.857,0.014,,,,,,,,,,,7.487,0.023,7.425,0.026,7.385,0.027,,,,,,,,,411.412
218501614,18 49 47.227,-18 41 15.95,0,7.827,,,357-164418,18494722-1841160,,STAR,J,-1.700,2.900,-7.500,3.000,,,,,,,,,,,,,,,,,7.827,0.027,6.768,0.027,6.322,0.016,,,,,,,,,411.526
215202403,18 41 50.991,-24 43 02.36,0,6.842,,,327-166920,18415098-2443023,,STAR,J,,,,,,,,,,,,,,,,,,,,,6.842,0.027,5.663,0.026,5.015,0.021,,,,,,,,,411.705
219487233,19 05 28.264,-16 37 48.04,0,7.889,,,367-157055,19052826-1637479,,STAR,J,-24.500,3.500,9.600,3.500,,,,,,,,,,,,,,,,,7.889,0.024,7.136,0.036,6.663,0.023,,,,,,,,,412.101
215556477,18 41 23.899,-23 58 28.99,0,7.543,,,331-177876,18412389-2358289,,STAR,J,-15.700,4.600,3.800,4.000,,,,,,,,,,,,,,,,,7.543,0.020,6.639,0.038,6.179,0.021,,,,,,,,,412.595
217242938,18 43 32.761,-20 55 08.05,0,7.149,91849,6292-268-1,346-160502,18433276-2055078,,STAR,BV,10.350,0.880,-1.000,0.670,3.590,0.730,8.489,0.017,7.356,0.011,,,,,,,,,,,5.431,0.017,4.948,0.033,4.736,0.016,,,,,,,,,412.604
216570943,18 41 57.349,-22 06 37.89,0,6.733,,,340-165894,18415734-2206378,,STAR,J,5.500,3.500,2.200,2.600,,,,,,,,,,,,,,,,,6.733,0.029,5.741,0.038,5.298,0.024,,,,,,,,,412.965
216141368,18 41 26.184,-22 53 11.56,0,7.259,,,336-171077,18412619-2253116,,STAR,J,7.300,3.200,2.400,5.900,,,,,,,,,,,,,,,,,7.259,0.027,6.262,0.024,5.955,0.021,,,,,,,,,413.091
218381234,18 48 42.620,-18 54 18.90,0,7.935,,,356-165415,18484261-1854188,,STAR,J,56.400,9.100,-3.600,7.200,,,,,,,,,,,,,,,,,7.935,0.026,6.893,0.031,6.311,0.020,,,,,,,,,413.974
216601260,18 41 52.954,-22 03 23.72,0,7.161,,,340-165836,18415295-2203237,,STAR,J,10.800,4.800,-4.500,2.400,,,,,,,,,,,,,,,,,7.161,0.024,6.161,0.033,5.773,0.018,,,,,,,,,414.637
218571255,19 32 41.873,-18 33 38.69,0,7.596,,,358-193900,19324187-1833388,,STAR,J,-2.300,3.300,4.600,2.000,,,,,,,,,,,,,,,,,7.596,0.020,6.666,0.044,6.296,0.018,,,,,,,,,415.397
219059512,18 54 47.263,-17 36 51.32,0,7.834,,,362-171066,18544725-1736513,,STAR,J,-1.300,1.700,2.800,1.700,,,,,,,,,,,,,,,,,7.834,0.026,6.949,0.044,6.593,0.023,,,,,,,,,415.580
219514839,19 05 38.503,-16 33 39.53,0,7.837,,6283-1304-1,368-164265,19053851-1633394,,STAR,BV,3.300,1.200,-7.700,1.200,,,9.096,0.022,8.027,0.013,,,,,,,,,,,6.164,0.030,5.648,0.042,5.509,0.029,,,,,,,,,415.695
216149182,18 41 12.935,-22 52 20.75,0,6.610,,,336-170925,18411294-2252206,,STAR,J,-6.600,3.400,6.300,2.500,,,,,,,,,,,,,,,,,6.610,0.019,5.679,0.036,5.295,0.023,,,,,,,,,416.209
218396423,18 48 29.260,-18 52 39.87,0,7.135,,,356-165180,18482925-1852398,,STAR,J,-16.400,8.200,2.600,5.300,,,,,,,,,,,,,,,,,7.135,0.021,6.131,0.031,5.691,0.020,,,,,,,,,417.440
215077482,18 41 36.841,-24 59 17.28,0,7.930,91669,6862-1623-1,326-174401,18413683-2459173,,STAR,gri,7.370,1.220,-2.840,0.690,3.430,0.920,9.574,0.025,8.218,0.013,,,9.677,0.030,8.577,0.040,7.182,0.060,,,5.597,0.018,4.934,0.046,4.718,0.018,,,,,,,,,417.939
219455179,19 02 25.891,-16 42 34.36,0,7.859,,,367-155553,19022589-1642345,,STAR,J,10.900,14.900,6.700,9.900,,,,,,,,,,,,,,,,,7.859,0.018,6.941,0.026,6.522,0.017,,,,,,,,,418.172
218418249,18 48 32.849,-18 50 18.22,0,7.851,,,356-165242,18483283-1850182,,STAR,J,-3.400,9.600,-3.400,9.700,,,,,,,,,,,,,,,,,7.851,0.026,6.753,0.042,6.222,0.026,,,,,,,,,418.358
217989489,18 46 01.150,-19 36 22.89,0,6.107,92079,6288-1145-1,352-150650,,,STAR,BV,-4.740,0.440,4.350,0.320,4.490,0.400,7.971,0.016,6.424,0.010,,,,,,,,,,,,,,,,,,,,,,,,,418.682
214623193,18 42 55.312,-26 02 16.60,0,6.118,,,,18425531-2602166,,STAR,J,15.000,4.400,1.000,4.600,,,,,,,,,,,,,,,,,6.118,0.024,5.170,0.067,4.760,0.020,,,,,,,,,418.863
216367812,18 41 13.315,-22 28 28.04,0,7.924,,,338-171026,18411331-2228279,,STAR,J,0.900,3.000,-14.400,5.300,,,,,,,,,,,,,,,,,7.924,0.020,6.901,0.026,6.549,0.024,,,,,,,,,419.083
219315539,18 58 31.113,-17 02 30.88,0,6.610,,,365-161303,18583112-1702308,,STAR,J,-10.600,3.600,-2.300,2.300,,,,,,,,,,,,,,,,,6.610,0.027,5.604,0.034,5.118,0.024,,,,,,,,,419.648
213423332,18 56 08.635,-29 28 35.96,0,7.332,92940,6872-609-1,303-255482,18560863-2928359,,STAR,BV,0.420,0.740,0.470,0.390,10.130,0.550,7.477,0.015,7.286,0.011,,,,,,,,,,,6.871,0.024,6.809,0.027,6.751,0.017,,,,,,,,,419.697
217026037,19 40 16.597,-21 18 08.08,0,7.968,96778,6311-1339-1,344-188080,19401659-2118079,,STAR,BV,4.890,0.780,-4.750,0.610,2.240,0.760,7.808,0.016,7.838,0.012,,,,,,,,,,,7.862,0.023,7.894,0.061,7.892,0.026,,,,,,,,,420.329
213254273,19 02 46.487,-30 06 22.39,0,6.029,,,300-246988,19024647-3006222,,STAR,J,-0.900,2.300,-2.900,2.200,,,,,,,,,,,,,,,,,6.029,0.019,5.136,0.029,4.559,0.026,,,,,,,,,420.595
216169941,18 40 53.870,-22 50 05.09,0,7.808,,,336-170649,18405388-2250050,,STAR,J,-11.300,6.400,-12.800,8.400,,,,,,,,,,,,,,,,,7.808,0.023,6.844,0.018,6.387,0.029,,,,,,,,,420.802
218151932,18 46 40.598,-19 19 06.92,0,6.638,,,354-154935,18464060-1919068,,STAR,J,4.900,5.200,-2.700,5.200,,,,,,,,,,,,,,,,,6.638,0.021,5.650,0.036,5.043,0.021,,,,,,,,,420.955
213188017,19 11 47.900,-30 22 38.12,0,6.959,,,299-231379,19114789-3022379,,STAR,J,7.700,1.500,-6.300,1.500,,,,,,,,,,,,,,,,,6.959,0.018,5.979,0.023,5.379,0.017,,,,,,,,,421.084
216336259,18 41 01.743,-22 31 51.01,0,6.831,,,338-170831,18410174-2231509,,STAR,J,-1.900,3.500,-2.000,2.600,,,,,,,,,,,,,,,,,6.831,0.020,5.845,0.049,5.508,0.017,,,,,,,,,421.227
214078323,18 46 00.007,-27 26 19.15,0,7.443,,,313-233332,18460000-2726191,,STAR,J,-1.500,2.400,-2.200,2.400,,,,,,,,,,,,,,,,,7.443,0.019,6.544,0.040,6.147,0.023,,,,,,,,,421.230
214480681,18 43 20.134,-26 23 11.95,0,7.989,,,319-199666,18432012-2623118,,STAR,J,-0.900,3.900,-6.100,3.900,,,,,,,,,,,,,,,,,7.989,0.023,7.039,0.046,6.542,0.023,,,,,,,,,421.734
214056270,18 46 03.860,-27 29 56.40,0,6.461,92086,6867-640-1,313-233403,,,STAR,BV,23.070,0.780,26.170,0.530,9.920,0.640,7.557,0.016,6.617,0.010,,,,,,,,,,,,,,,,,,,,,,,,,422.568
217127420,18 42 23.994,-21 07 24.49,0,7.050,,,345-165584,18422400-2107243,,STAR,J,-1.800,4.400,-1.200,4.500,,,,,,,,,,,,,,,,,7.050,0.023,6.121,0.040,5.659,0.020,,,,,,,,,423.204
215983292,19 42 01.443,-23 10 37.24,0,7.880,,,335-207323,19420143-2310370,,STAR,J,-4.100,1.800,1.000,1.800,,,,,,,,,,,,,,,,,7.880,0.021,7.061,0.042,6.578,0.023,,,,,,,,,423.275
214847365,18 41 43.931,-25 30 18.96,0,7.905,,,323-190737,18414392-2530188,,STAR,J,148.500,8.800,21.400,8.800,,,,,,,,,,,,,,,,,7.905,0.023,6.828,0.044,6.118,0.020,,,,,,,,,423.918
213319429,18 58 51.057,-29 51 41.01,0,6.488,,,301-253689,18585105-2951409,,STAR,J,12.400,2.900,8.000,2.100,,,,,,,,,,,,,,,,,6.488,0.018,5.550,0.021,5.139,0.018,,,,,,,,,424.320
214884885,18 41 31.780,-25 25 05.87,0,7.805,,,323-190614,18413178-2525058,,STAR,J,0.800,4.300,-5.500,4.100,,,,,,,,,,,,,,,,,7.805,0.027,6.789,0.044,6.372,0.020,,,,,,,,,425.145
214705812,18 42 05.830,-25 50 16.21,0,7.621,,,321-200047,18420582-2550160,,STAR,J,0.100,4.200,-2.500,2.400,,,,,,,,,,,,,,,,,7.621,0.030,6.602,0.033,6.310,0.016,,,,,,,,,425.218
219075324,18 53 47.043,-17 34 46.45,0,7.792,,,363-167950,18534704-1734463,,STAR,J,-3.200,2.200,2.000,2.900,,,,,,,,,,,,,,,,,7.792,0.021,6.953,0.034,6.525,0.020,,,,,,,,,425.322
218549258,18 48 45.410,-18 36 04.13,0,6.346,92301,6285-193-1,357-163490,,,STAR,BV,2.800,1.520,3.080,1.010,3.200,1.110,7.354,0.016,6.536,0.010,,,,,,,,,,,,,,,,,,,,,,,,,425.728
216868293,18 41 32.937,-21 34 53.31,0,7.134,,,343-168672,18413293-2134530,,STAR,J,8.300,5.300,-4.200,5.500,,,,,,,,,,,,,,,,,7.134,0.026,6.101,0.024,5.688,0.020,,,,,,,,,426.089
214455607,18 43 03.882,-26 26 55.36,0,7.870,,,318-211585,18430388-2626552,,STAR,J,34.400,3.900,18.200,6.400,,,,,,,,,,,,,,,,,7.870,0.026,6.942,0.027,6.464,0.018,,,,,,,,,426.576
216560703,18 40 51.445,-22 07 44.21,0,7.894,,,340-165010,18405144-2207441,,STAR,J,8.600,2.800,-21.500,4.600,,,,,,,,,,,,,,,,,7.894,0.020,6.917,0.033,6.596,0.024,,,,,,,,,427.692
