MJD,BJD,FLUX2,CADENCENO,POS_CORR1,FLUX1,STARPOS,FLUX4,FLUX5,FLUX3,SAP_FLUX_ERR,BACKGROUND,TIME,SAP_QUALITY,POS_CORR2,SAP_FLUX,CAD
57332.98016182,57332.97697176609,8524.446983772716,117040,0.2189730852842331,7578.955520337672,744.3637951901333,8811.472506652759,8860.434315480723,8718.329845823915,8860.434315480723,122.11902817435886,57332.97697176609,0,-0.023999549448490143,8860.434315480723,117040
57333.00059542,57332.9974036815,8536.564445244943,117041,0.19211021065711975,7631.248962255231,744.339418494037,8812.536110928251,8859.568755748127,8723.02194113874,8859.568755748127,122.10125400709069,57332.9974036815,0,-0.02227148227393627,8859.568755748127,117041
57333.021028920004,57333.01783549731,8554.262559820703,117042,0.15890081226825714,7696.321909262966,744.308157639025,8818.146622620981,8862.811217164272,8732.83622842211,8862.811217164272,122.08647686502208,57333.01783549731,0,-0.020437998697161674,8862.811217164272,117042
57333.04146262,57333.03826751351,4869.8046335595745,117043,nan,4019.4519707223526,744.4419087384705,5249.458944477259,5301.177475603515,5153.10628370691,5301.177475603515,122.12253835926886,57333.03826751351,1,nan,5301.177475603515,117043
57333.06189622,57333.058699430134,8576.442424281364,117044,0.11233075708150864,7787.301726739822,744.2620030526151,8822.043210961023,8863.804736922884,8742.723910750467,8863.804736922884,122.16793060302734,57333.058699430134,0,-0.018897345289587975,8863.804736922884,117044
57333.08232992,57333.07913144714,8579.953283802633,117045,0.10255729407072067,7804.5164907415965,744.251771074596,8821.978363102633,8861.931061956617,8744.225528435762,8861.931061956617,122.21037790049677,57333.07913144714,0,-0.014564452692866325,8861.931061956617,117045
57333.10276342,57333.09956326458,8590.08781573528,117046,0.09306375682353973,7826.140230192421,744.2418744160487,8831.120956815497,8870.187719699034,8753.891211741591,8870.187719699034,122.25542648978855,57333.09956326458,0,-0.014421319589018822,8870.187719699034,117046
57333.12319702,57333.11999518241,8590.272278534892,117047,0.07915522903203964,7846.602267727929,744.227236996694,8823.92837072909,8863.169368193536,8748.917987728448,8863.169368193536,122.30723206893258,57333.11999518241,0,-0.013948801904916763,8863.169368193536,117047
57333.14363072,57333.14042720063,8597.944720555673,117048,0.06179885193705559,7873.291369629809,744.213111223424,8827.403417621133,8865.398640867403,8753.543679789946,8865.398640867403,122.35916137695312,57333.14042720063,0,-0.013475265353918076,8865.398640867403,117048
57333.16406422,57333.160859019285,8610.227175365353,117049,0.03622841089963913,7916.19984311728,744.1890878177004,8830.791019628852,8868.967368040361,8759.338616071105,8868.967368040361,122.41779261050017,57333.160859019285,0,-0.014662841334939003,8868.967368040361,117049
57333.18449782,57333.18129093833,8630.636311910064,117050,0.009479779750108719,7966.936017794834,744.1604307649782,8841.054176364298,8877.067962195022,8773.210252522143,8877.067962195022,122.47670314622962,57333.18129093833,0,-0.013586269691586494,8877.067962195022,117050
57333.20493152,57333.20172295777,8637.855630977074,117051,-0.017641006037592888,8002.7605746356885,744.1324843202455,8841.272025162327,8874.917106724766,8775.393335586738,8874.917106724766,122.53561368195906,57333.20172295777,0,-0.012524249032139778,8874.917106724766,117051
57333.22536502,57333.22215477764,8526.587743966664,117052,-0.03677373751997948,7689.397063504095,744.112731449648,8817.546630461287,8866.537017231272,8725.188920905397,8866.537017231272,122.59452421768852,57333.22215477764,0,-0.010693030431866646,8866.537017231272,117052
57333.24579862,57333.2425866979,8534.172719924518,117053,-0.059405721724033356,7732.059956073761,744.0918704630756,8816.732869132757,8862.168923854271,8727.242404437253,8862.168923854271,122.65343475341797,57333.2425866979,0,-0.009435824118554592,8862.168923854271,117053
57333.26623232,57333.263018718564,7512.3390245958035,117054,-0.08068446815013885,6948.459773907861,744.2086602508989,7697.177079481955,7722.812824948513,7640.214270229737,7722.812824948513,122.71312713623047,57333.263018718564,1,-0.00885709747672081,7722.812824948513,117054
57333.28666582,57333.28345053965,8422.593019352345,117055,0.5760693550109863,7484.8556166590415,744.6164006757645,8785.19108196806,8849.002882741102,8676.12582790228,8849.002882741102,122.77281951904297,57333.28345053965,1048576,-0.043121449649333954,8849.002882741102,117055
57333.30709942,57333.303882461136,8532.096344360814,117056,0.6713705062866211,7871.014584744227,744.7280563443056,8808.691592295201,8853.768485534149,8726.898939134517,8853.768485534149,122.83251190185547,57333.303882461136,0,-0.04768240451812744,8853.768485534149,117056
57333.32753312,57333.32431448301,8543.059180987138,117057,0.6536038517951965,7899.4943182255965,744.711389029502,8810.889286251117,8854.126669546324,8731.77248067364,8854.126669546324,122.89014467985734,57333.32431448301,0,-0.047633107751607895,8854.126669546324,117057
57333.34796672,57333.34474640532,8546.509587952527,117058,0.6427438855171204,7914.987442042164,744.7018968552711,8808.78525093994,8851.654774386783,8731.04550889155,8851.654774386783,122.94387983239216,57333.34474640532,0,-0.04603883996605873,8851.654774386783,117058
57333.36840022,57333.36517822803,8555.455124890368,117059,0.6267319321632385,7936.427001977058,744.6885657883355,8810.305648383506,8851.179060312657,8735.09192738347,8851.179060312657,122.99248537809953,57333.36517822803,0,-0.04440127685666084,8851.179060312657,117059
57333.38883392,57333.385610251134,8559.344415756312,117060,0.619073748588562,7945.458628578286,744.682699679776,8812.67185839523,8854.660821434782,8737.483118957402,8854.660821434782,123.03375940737517,57333.385610251134,0,-0.043162714689970016,8854.660821434782,117060
57333.40926752,57333.406042174654,8565.907404471174,117061,0.6102765798568726,7957.65668972047,744.6757185124087,8815.5173712862,8855.828945165367,8741.752917297536,8855.828945165367,123.06777025305706,57333.406042174654,0,-0.0435132198035717,8855.828945165367,117061
57333.42970102,57333.426473998596,8564.991257016312,117062,0.6059415340423584,7959.929359207375,744.6722623344967,8813.560744158369,8854.888564247702,8739.91352266822,8854.888564247702,123.0980456808339,57333.426473998596,0,-0.04456925764679909,8854.888564247702,117062
57333.45013472,57333.446906022924,8565.043959961897,117063,0.599476158618927,7965.105799168173,744.6678956556176,8810.421730607533,8850.692590339826,8737.808352405005,8850.692590339826,123.12633481233016,57333.446906022924,0,-0.04557934030890465,8850.692590339826,117063
57333.47056832,57333.46733794767,8571.880199536474,117064,0.590242326259613,7979.095370701332,744.6590122036362,8812.42187892845,8851.67343677836,8741.511354909151,8851.67343677836,123.15452277142069,57333.46733794767,0,-0.043364010751247406,8851.67343677836,117064
57333.49100192,57333.48776987283,8578.183762165783,117065,0.5762916207313538,7995.392997037874,744.64845243816,8813.316168795991,8851.818817296971,8744.031602338237,8851.818817296971,123.17805248758067,57333.48776987283,0,-0.043237898498773575,8851.818817296971,117065
57333.51143552,57333.50820179839,8580.779322713559,117066,0.5635930895805359,8005.686965156819,744.63942183142,8811.669236365715,8849.87762518869,8743.482898210426,8849.87762518869,123.14797111179517,57333.50820179839,0,-0.04164355993270874,8849.87762518869,117066
57333.53186912,57333.52863372437,8588.247453091755,117067,0.5510255098342896,8020.627467620835,744.629371896545,8814.889116157474,8852.250161054388,8747.97049351613,8852.250161054388,123.10237453294837,57333.52863372437,0,-0.04153873026371002,8852.250161054388,117067
57333.552302719996,57333.549065650746,8470.830460984285,117068,0.5324614644050598,7629.336065283282,744.6159707201301,8788.008096747424,8844.39695597337,8691.886058638498,8844.39695597337,123.06178117835003,57333.549065650746,0,-0.04131975769996643,8844.39695597337,117068
57333.57273632,57333.56949757754,8483.874278591245,117069,0.51220703125,7661.2651926992285,744.6009266624725,8792.423355991641,8847.686414920692,8698.589338390624,8847.686414920692,123.0211878237517,57333.56949757754,0,-0.04073498770594597,8847.686414920692,117069
57333.59316992,57333.58992950475,8498.342273373168,117070,0.48996543884277344,7698.07691566494,744.5825038258552,8795.201094341375,8848.206362932835,8705.161855912258,8848.206362932835,122.98059446915336,57333.58992950475,0,-0.03942788764834404,8848.206362932835,117070
57333.61360352,57333.610361432366,8516.85768848025,117071,0.45950931310653687,7743.554430911327,744.5577731531527,8800.906971397837,8852.31541370364,8714.59157867263,8852.31541370364,122.94000111455503,57333.610361432366,0,-0.03700149059295654,8852.31541370364,117071
57333.63403712,57333.63079336039,8532.11807099243,117072,0.43022051453590393,7780.9947974919505,744.5350617288623,8805.264134487992,8854.141426815588,8722.324929719245,8854.141426815588,122.89940775995669,57333.63079336039,0,-0.03501898795366287,8854.141426815588,117072
57333.65447062,57333.651225188834,8547.755767517116,117073,0.39825257658958435,7818.648791366337,744.5136458789779,8808.912088473295,8854.702823759877,8730.118283740623,8854.702823759877,122.85881440535836,57333.651225188834,0,-0.03382798284292221,8854.702823759877,117073
57333.674904319996,57333.67165721767,8559.581839120985,117074,0.37214893102645874,7849.385813672269,744.4928948633251,8812.670122787113,8857.228788030206,8735.956741475115,8857.228788030206,122.81822105076002,57333.67165721767,0,-0.033042531460523605,8857.228788030206,117074
57333.69533792,57333.69208914693,8567.121074959792,117075,0.3549658954143524,7870.304150544167,744.4788649675662,8813.957583908019,8855.587789029109,8739.05985318158,8855.587789029109,122.77762769616169,57333.69208914693,0,-0.03244369104504585,8855.587789029109,117075
57333.71577142,57333.71252097661,8598.471972763771,117076,0.33469659090042114,7905.962299295569,744.4582763649232,8840.746173464164,8879.75668815035,8768.68777551425,8879.75668815035,122.73703434156334,57333.71252097661,0,-0.03058517910540104,8879.75668815035,117076
57333.73620512,57333.732953006685,8590.937977223202,117077,0.3106251657009125,7923.800322854302,744.4424671458592,8819.134929856908,8857.36455675864,8751.21596133199,8857.36455675864,122.69644098696502,57333.732953006685,0,-0.02834886498749256,8857.36455675864,117077
57333.75663872,57333.753384937176,8602.711306249501,117078,0.2868250906467438,7949.759220380844,744.4214780180718,8822.696235012396,8859.587869703251,8757.754477785787,8859.587869703251,122.65584763236667,57333.753384937176,0,-0.026769382879137993,8859.587869703251,117078
57333.77707232,57333.77381686808,8613.822576504299,117079,0.2609056234359741,7974.8358607632545,744.399768377349,8827.119988557706,8863.682611997043,8764.249016186213,8863.682611997043,122.6156934655231,57333.77381686808,0,-0.026231126859784126,8863.682611997043,117079
57333.797505919996,57333.79424879939,8622.271906863265,117080,0.2353108525276184,7997.799127482405,744.3784502438893,8826.872063962694,8861.669027469854,8767.18639791061,8861.669027469854,122.58007115903108,57333.79424879939,0,-0.024723706766963005,8861.669027469854,117080
57333.81793952,57333.81468073113,8524.36001943231,117081,0.21577048301696777,7587.061590542548,744.3598554099672,8808.955814497602,8856.850266055957,8716.804890597168,8856.850266055957,122.54729262642239,57333.81468073113,0,-0.02361312136054039,8856.850266055957,117081
57333.83837312,57333.83511266328,8535.339552692414,117082,0.19446782767772675,7629.829557096779,744.3409658119738,8810.784198303609,8857.018259341976,8721.818360942872,8857.018259341976,122.51964370064114,57333.83511266328,0,-0.020918864756822586,8857.018259341976,117082
57333.85880672,57333.85554459583,8544.605625733693,117083,0.17172694206237793,7670.854923460371,744.3200921787366,8812.407970769917,8857.930206452002,8725.741200786559,8857.930206452002,122.49932629129161,57333.85554459583,0,-0.0193199273198843,8857.930206452002,117083
57333.87924032,57333.875976528805,8559.549835282407,117084,0.14433985948562622,7724.047215489827,744.2948194571691,8817.33296009578,8860.760170181598,8734.179631576426,8860.760170181598,122.48654407003652,57333.875976528805,0,-0.01912490837275982,8860.760170181598,117084
57333.89967402,57333.89640856218,8573.927069700394,117085,0.11489448696374893,7780.771864445988,744.2661370569165,8820.207270993908,8861.411721920758,8740.949954184278,8861.411721920758,122.47721796450408,57333.89640856218,0,-0.018527423962950706,8861.411721920758,117085
57333.92010762,57333.91684049597,8582.471156832526,117086,0.09586938470602036,7816.213839870726,744.2467300614367,8822.327073732346,8863.16715417797,8745.019731511527,8863.16715417797,122.47242537788723,57333.91684049597,0,-0.01688762754201889,8863.16715417797,117086
57333.94054112,57333.93727233019,8590.21125545653,117087,0.08015536516904831,7845.307893111724,744.2300171324213,8824.96424737305,8864.193568999224,8749.467498738548,8864.193568999224,122.4677379442298,57333.93727233019,0,-0.014914507046341896,8864.193568999224,117087
57333.96097482,57333.95770436482,8594.299897782505,117088,0.0680541843175888,7864.037212199478,744.2190415000032,8825.025785436716,8863.871472582374,8750.827449639191,8863.871472582374,122.46521858547045,57333.95770436482,0,-0.01598370261490345,8863.871472582374,117088
57333.98140842,57333.978136299855,8607.193289650131,117089,0.04604686051607132,7904.324873374348,744.196602394833,8830.924581635643,8869.194054691914,8758.575790543691,8869.194054691914,122.46518773617952,57333.978136299855,0,-0.015211822465062141,8869.194054691914,117089
57334.00184192,57333.99856813532,8627.274695352262,117090,0.01561330258846283,7959.706559314586,744.1650108239604,8840.374451425323,8877.298329300698,8771.276672370506,8877.298329300698,122.47404148267663,57333.99856813532,0,-0.013537692837417126,8877.298329300698,117090
57334.02227562,57334.01900017118,8529.464279481772,117091,0.4353673756122589,7759.467515375196,744.5302421417226,8810.035742941194,8861.221331602163,8724.92392193319,8861.221331602163,122.48325911812161,57334.01900017118,1048576,-0.03541307896375656,8861.221331602163,117091
57334.04270922,57334.039432107464,8517.027426164872,117092,0.4715234339237213,7730.405923521965,744.5672654584653,8807.975382596736,8861.46344347351,8719.449623213,8861.46344347351,122.49291826331097,57334.039432107464,0,-0.0364360548555851,8861.46344347351,117092
57334.06314272,57334.059863944174,8530.012789168708,117093,0.4443340003490448,7764.81929668872,744.5475447221193,8812.09359743104,8864.772267878388,8725.765308412521,8864.772267878388,122.50257740850034,57334.059863944174,0,-0.03651751950383186,8864.772267878388,117093
57334.08357642,57334.080295981286,8545.416157583977,117094,0.40685611963272095,7809.522420697896,744.5199811018706,8811.51094797425,8859.470882099442,8730.646108324785,8859.470882099442,122.5122365536897,57334.080295981286,0,-0.03502536565065384,8859.470882099442,117094
57334.10401002,57334.10072791882,8563.40315520682,117095,0.3700515627861023,7853.905345967445,744.4909667748213,8816.785124131202,8861.096211014166,8739.860438004709,8861.096211014166,122.52189569887908,57334.10072791882,0,-0.032640762627124786,8861.096211014166,117095
57334.12444352,57334.121159756774,8579.14087032829,117096,0.3365647792816162,7895.008894234871,744.4642885710668,8818.852106793385,8859.261576693927,8746.452073856162,8859.261576693927,122.53155484406844,57334.121159756774,0,-0.030414210632443428,8859.261576693927,117096
57334.14487722,57334.14159179514,8594.854860844924,117097,0.31259289383888245,7925.604238094422,744.443857024228,8825.293015780564,8864.137658442454,8756.359240482787,8864.137658442454,122.54121398925781,57334.14159179514,0,-0.027943080291152,8864.137658442454,117097
57334.16531082,57334.162023733916,8607.505272660228,117098,0.2835264205932617,7957.123118884624,744.4191099497691,8827.112294626611,8864.200048873196,8761.935754478527,8864.200048873196,122.55221458103345,57334.162023733916,0,-0.02728736586868763,8864.200048873196,117098
57334.18574442,57334.182455673115,8620.319316693212,117099,0.24923886358737946,7988.922447861224,744.3896613780943,8829.249343467118,8864.900131581575,8767.902855331613,8864.900131581575,122.56321517280911,57334.182455673115,0,-0.02658487670123577,8864.900131581575,117099
57334.20617802,57334.20288761274,8524.909697963703,117100,0.21685650944709778,7584.843821376348,744.361976919618,8810.581537374737,8859.30813588001,8717.867263260277,8859.30813588001,122.57494387419328,57334.20288761274,0,-0.024815253913402557,8859.30813588001,117100
57334.22661162,57334.22331955276,8539.706106572248,117101,0.18617282807826996,7644.539762518599,744.3348739183527,8812.978931079537,8859.798661881565,8724.461421598242,8859.798661881565,122.58865920357083,57334.22331955276,0,-0.022697754204273224,8859.798661881565,117101
57334.24704522,57334.24375149322,8551.47997937492,117102,0.16313029825687408,7689.427687173799,744.312704451642,8816.718921271635,8861.926287137007,8730.86312005116,8861.926287137007,122.60342738939369,57334.24375149322,0,-0.02188289724290371,8861.926287137007,117102
57334.26747882,57334.26418343409,8562.298890996086,117103,0.1410742700099945,7732.383046423139,744.2913905076512,8818.593117038008,8862.232071189437,8735.809101244777,8862.232071189437,122.61924677309783,57334.26418343409,0,-0.021031521260738373,8862.232071189437,117103
57334.28791242,57334.28461537537,8570.142594627137,117104,0.12327062338590622,7767.674837248353,744.2724672707269,8819.574834782215,8861.24768641158,8739.090116012498,8861.24768641158,122.638113602348,57334.28461537537,0,-0.01979273185133934,8861.24768641158,117104
57334.30834602,57334.30504731707,8583.47003785033,117105,0.09409329295158386,7819.875858943631,744.2444469030739,8823.037504579614,8863.18000971147,8745.92131334744,8863.18000971147,122.65725840692934,57334.30504731707,0,-0.017875144258141518,8863.18000971147,117105
57334.32877962,57334.325479259205,8599.785778746835,117106,0.05778473988175392,7883.990590568024,744.2081736975156,8827.399847885366,8865.662134122684,8753.870796909783,8865.662134122684,122.67667256230894,57334.325479259205,0,-0.017268843948841095,8865.662134122684,117106
57334.34921322,57334.34591120174,8621.329434615009,117107,0.025425558909773827,7942.543880582488,744.1748691524001,8838.138642347278,8875.651887228987,8767.98115831234,8875.651887228987,122.6950328661048,57334.34591120174,0,-0.015111309476196766,8875.651887228987,117107
57334.36964682,57334.366343144706,8634.010491893176,117108,-0.00757332518696785,7990.743750470559,744.1431394370493,8841.038666908215,8876.413729210777,8773.66227486899,8876.413729210777,122.71339316990064,57334.366343144706,0,-0.013612724840641022,8876.413729210777,117108
57334.39008042,57334.38677508809,8528.674042583294,117109,-0.04226263612508774,7703.321554805922,744.1080886646398,8817.828417322864,8865.732151586817,8726.055147165138,8865.732151586817,122.72874981424083,57334.38677508809,0,-0.011340313591063023,8865.732151586817,117109
57334.41051402,57334.40720703188,8545.081720669965,117110,-0.07931963354349136,7773.564339015795,744.0739686059685,8819.21198481771,8862.538888457624,8732.49839565755,8862.538888457624,122.74637073019277,57334.40720703188,0,-0.010045032948255539,8862.538888457624,117110
57334.43094772,57334.42763907609,8560.273113103272,117111,-0.1186051294207573,7839.550028552179,744.0386182378941,8818.504283545484,8857.327822443514,8737.198964194391,8857.327822443514,122.76384370223336,57334.42763907609,0,-0.007637680042535067,8857.327822443514,117111
57334.45138122,57334.44807092075,8577.669293035855,117112,-0.1529512256383896,7897.04123797624,744.0074742438483,8823.439046475964,8860.22207451619,8745.827487507908,8860.22207451619,122.77933269998302,57334.44807092075,0,-0.007572691421955824,8860.22207451619,117112
57334.47181482,57334.4685028658,8594.67781895044,117113,-0.19044356048107147,7953.893387338389,743.9744792987087,8827.485621748843,8861.720838192095,8753.982345338036,8861.720838192095,122.79628720490828,57334.4685028658,0,-0.005807079840451479,8861.720838192095,117113
57334.49224852,57334.48893491128,8608.506433119841,117114,-0.22310146689414978,7997.556337190711,743.9465328983921,8830.385013144823,8862.827785208094,8760.521344546456,8862.827785208094,122.8132961107337,57334.48893491128,0,-0.004156815819442272,8862.827785208094,117114
57334.51268202,57334.509366757185,8471.723059994789,117115,0.5219359397888184,7602.251902712505,744.5762608679506,8799.827726915973,8859.247997011269,8699.823042708851,8859.247997011269,122.83558356243631,57334.509366757185,1048576,-0.04016906023025513,8859.247997011269,117115
57334.53311562,57334.5297987035,8586.353285209014,117116,0.5760756134986877,7998.93570736564,744.6509892533629,8827.491685694693,8867.945927426697,8755.463757778425,8867.945927426697,122.85867508597995,57334.5297987035,0,-0.04402083903551102,8867.945927426697,117116
57334.55354932,57334.55023075024,8594.75371946779,117117,0.5449585914611816,8029.761417408192,744.6256765783435,8821.528685334528,8860.126037702348,8754.103088592747,8860.126037702348,122.88176660952361,57334.55023075024,0,-0.041681449860334396,8860.126037702348,117117
57334.57398282,57334.57066259741,8487.082761558497,117118,0.5211870074272156,7655.350086963414,744.6068450399644,8801.640160106997,8859.409851734314,8705.453479659851,8859.409851734314,122.90485813306725,57334.57066259741,0,-0.04080544784665108,8859.409851734314,117118
57334.59441642,57334.591094544994,8499.169298088673,117119,0.4952922463417053,7692.818763205098,744.5869059343415,8800.33613933728,8855.16410143216,8708.484949800455,8855.16410143216,122.9279496566109,57334.591094544994,0,-0.039276450872421265,8855.16410143216,117119
57334.61485012,57334.611526593,8514.156509752116,117120,0.4685419797897339,7728.208082764773,744.5666656727865,8805.041109597942,8857.832152707395,8716.51420154405,8857.832152707395,122.95104118015455,57334.611526593,0,-0.038504067808389664,8857.832152707395,117120
57334.63528362,57334.63195844143,8532.483939955962,117121,0.4346557855606079,7777.273417996833,744.5394210240781,8808.184902638564,8858.414334123358,8724.242974180837,8858.414334123358,122.97279125711192,57334.63195844143,0,-0.03715429827570915,8858.414334123358,117121
57334.65571732,57334.65239049027,8552.21055675671,117122,0.39756831526756287,7823.394835140737,744.51265264406,8814.23294666436,8860.97485585964,8734.881438923658,8860.97485585964,122.9945413340693,57334.65239049027,0,-0.03506641089916229,8860.97485585964,117122
57334.67615092,57334.67282243955,8564.33447098594,117123,0.3713488280773163,7854.7968255405685,744.4920108147,8817.063665904137,8861.604589899593,8740.466736346647,8861.604589899593,123.01475922957711,57334.67282243955,0,-0.03302290290594101,8861.604589899593,117123
57334.69658442,57334.693254289254,8580.71228112168,117124,0.3386083245277405,7893.85135347234,744.4666469685911,8821.566743916555,8861.893762006775,8748.954227271524,8861.893762006775,123.03299049709155,57334.693254289254,0,-0.02993989735841751,8861.893762006775,117124
57334.71701812,57334.71368633936,8597.290710317742,117125,0.30520564317703247,7932.881178936648,744.4383239445957,8824.794101142727,8863.22137872787,8757.001670938847,8863.22137872787,123.04918073571247,57334.71368633936,0,-0.028915369883179665,8863.22137872787,117125
57334.73745172,57334.7341182899,8612.273898032905,117126,0.2721562683582306,7967.7197301769675,744.408944322972,8827.346759236832,8863.413894810838,8764.261978807743,8863.413894810838,123.05947544263756,57334.7341182899,0,-0.02648199163377285,8863.413894810838,117126
57334.75788532,57334.754550240876,8628.228196007285,117127,0.2336535006761551,8005.197094102579,744.3757326094432,8832.188248672557,8866.70062486188,8772.722189702063,8866.70062486188,123.06777655560037,57334.754550240876,0,-0.02390209212899208,8866.70062486188,117127
57334.77831892,57334.774982192255,8532.684054325311,117128,0.20450139045715332,7612.576428390191,744.3499135566246,8812.22023528794,8859.665309084327,8721.77791174243,8859.665309084327,123.07814224906589,57334.774982192255,0,-0.023483462631702423,8859.665309084327,117128
57334.79875252,57334.79541414407,8548.060736359634,117129,0.17547805607318878,7669.582923992106,744.3247753606497,8816.900024865194,8861.967871323683,8730.065338373173,8861.967871323683,123.08826811417289,57334.79541414407,0,-0.02195020578801632,8861.967871323683,117129
57334.81918612,57334.81584609631,8564.904461972437,117130,0.13886205852031708,7738.65484113788,744.2887790957273,8819.985440760363,8862.65381116267,8737.820353206642,8862.65381116267,123.09974703581437,57334.81584609631,0,-0.01812169700860977,8862.65381116267,117130
57334.83961982,57334.83627814896,8582.368843506943,117131,0.10139662027359009,7809.234263055189,744.2518988642148,8824.67386487589,8864.600237871102,8746.773646644433,8864.600237871102,123.11122595745584,57334.83627814896,0,-0.017486266791820526,8864.600237871102,117131
57334.86005332,57334.85671000206,8595.919188610409,117132,0.06759067624807358,7868.527522752642,744.2181016479844,8826.02812893918,8863.852564729292,8752.188561697063,8863.852564729292,123.12270487909731,57334.85671000206,0,-0.015235606580972672,8863.852564729292,117132
57334.88048692,57334.87714195557,8617.867004034573,117133,0.03295256197452545,7930.803616847335,744.184990125014,8836.590649141855,8874.149136147518,8765.874799483452,8874.149136147518,123.13190393862517,57334.87714195557,0,-0.013231215067207813,8874.149136147518,117133
57334.90092062,57334.89757400949,8636.619493302174,117134,-0.01156405359506607,7997.487579281172,744.1389075324494,8841.813444738134,8876.57530323089,8775.389485997006,8876.57530323089,123.14135244618292,57334.89757400949,0,-0.01075055543333292,8876.57530323089,117134
57334.92135412,57334.91800586386,8537.18864365014,117135,-0.05955379456281662,7737.006334532862,744.0925913154306,8819.41568105324,8864.231093875565,8730.150595448169,8864.231093875565,123.15142457381539,57334.91800586386,0,-0.0087317219004035,8864.231093875565,117135
57334.94178772,57334.93843781865,8561.26392519054,117136,-0.1105375811457634,7829.483334665713,744.0460170490604,8823.728717112956,8863.845779255133,8740.815233583728,8863.845779255133,123.16171065620755,57334.93843781865,0,-0.007445593364536762,8863.845779255133,117136
57334.96222142,57334.95886987385,7268.684183719005,117137,-0.15389308333396912,6589.155482872673,744.0089404094178,7515.0457821782675,7552.371738399004,7437.1036352876545,7552.371738399004,123.17223192297894,57334.95886987385,1,-0.004864995367825031,7552.371738399004,117137
57334.98265492,57334.979301729494,7103.794022805464,117138,-0.18512478470802307,6457.530893077021,743.976833323722,7339.218500652948,7374.66654151865,7264.698830431442,7374.66654151865,123.17741029158883,57334.979301729494,1,-0.004227073397487402,7374.66654151865,117138
57335.00308852,57334.99973368556,7165.804017863127,117139,nan,6033.093847549404,744.2610401386484,7536.506919751937,7608.221226103651,7426.484837966118,7608.221226103651,123.1814074308976,57334.99973368556,1,nan,7608.221226103651,117139
57335.02352212,57335.02016564205,8565.686855712851,117140,0.3686459958553314,7857.732679330215,744.4908343879454,8818.482693908509,8863.124309841407,8741.591181416856,8863.124309841407,123.18540457020636,57335.02016564205,0,-0.030842328444123268,8863.124309841407,117140
57335.04395572,57335.04059759896,8569.237816794099,117141,0.35872840881347656,7867.925541091189,744.483909484251,8818.3155786022,8861.581208839914,8742.741559494449,8861.581208839914,123.18940170951511,57335.04059759896,0,-0.03260057792067528,8861.581208839914,117141
57335.064389420004,57335.0610296563,8575.984812298833,117142,0.3436267673969269,7886.168296784892,744.4706914237146,8819.488707870656,8860.694648953317,8745.629904879412,8860.694648953317,123.19339884882388,57335.0610296563,0,-0.03262327238917351,8860.694648953317,117142
57335.08482292,57335.08146151408,8582.719316754648,117143,0.3317033052444458,7901.6297679945965,744.4603840504107,8820.966816479551,8861.288754896332,8749.062056470935,8861.288754896332,123.19739598813264,57335.08146151408,0,-0.03132546693086624,8861.288754896332,117143
57335.10525652,57335.101893472274,8586.363655593155,117144,0.3224067986011505,7911.849490545552,744.4519691247331,8821.001867792793,8860.783956643785,8750.343411495069,8860.783956643785,123.2013931274414,57335.101893472274,0,-0.0307069793343544,8860.783956643785,117144
57335.12569022,57335.12232553089,8593.045376845741,117145,0.30888843536376953,7927.262998458813,744.4409058611101,8821.325224603617,8860.004440654131,8753.281216676673,8860.004440654131,123.20539026675017,57335.12232553089,0,-0.02934139594435692,8860.004440654131,117145
57335.14612372,57335.14275738995,8604.848349861959,117146,0.28336188197135925,7954.752703078157,744.4188964925389,8823.624234152261,8860.367976220648,8759.09314096428,8860.367976220648,123.21019147789997,57335.14275738995,0,-0.027862654998898506,8860.367976220648,117146
57335.16655732,57335.163189349434,8613.605847032255,117147,0.2598457932472229,7976.688602987856,744.3997081622725,8825.987200616772,8862.645934680238,8763.417012772003,8862.645934680238,123.21536984650984,57335.163189349434,0,-0.027310704812407494,8862.645934680238,117147
57335.186991020004,57335.18362140934,8623.811664473227,117148,0.23592935502529144,8000.851654041959,744.3789109335158,8828.241485179225,8862.696938745761,8768.504285786765,8862.696938745761,123.22166044815727,57335.18362140934,0,-0.026777805760502815,8862.696938745761,117148
57335.20742452,57335.20405326968,8524.223944276002,117149,0.2136218249797821,7592.759977712004,744.3581542048391,8806.533140263999,8854.182934022298,8715.206605409774,8854.182934022298,123.23202979046366,57335.20405326968,0,-0.025881169363856316,8854.182934022298,117149
57335.22785812,57335.22448523045,8537.955602362677,117150,0.18870152533054352,7644.049802005908,744.3062307563741,8758.43803687373,8755.198642204858,8710.079620467497,8755.198642204858,123.24874579388162,57335.22448523045,1,-0.022816140204668045,8755.198642204858,117150
57335.24829182,57335.24491729163,8548.302892799027,117151,0.1687629222869873,7684.538050897736,744.3159911967812,8813.685026285342,8858.993847393347,8727.787789109008,8858.993847393347,123.26414091690727,57335.24491729163,0,-0.016269417479634285,8858.993847393347,117151
57335.26872542,57335.265349253255,8555.002499375554,117152,0.14994104206562042,7715.720513910015,744.2998064698387,8813.62802487263,8857.339948325618,8730.183435276447,8857.339948325618,123.3329845926036,57335.265349253255,0,-0.018690165132284164,8857.339948325618,117152
